Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
16/03/2026,0,"2,230 %",03/03/2026
20/04/2026,0,"2,280 %",03/03/2026
18/05/2026,0,"2,250 %",03/03/2026
17/08/2026,0,"2,280 %",02/03/2026
14/09/2026,0,"2,290 %",02/03/2026
15/03/2027,0,"2,320 %",03/03/2026
15/04/2030,0,"2,670 %",02/03/2026
20/10/2031,0,"2,800 %",03/03/2026
14/05/2035,0,"2,920 %",03/03/2026
18/07/2039,0,"3,210 %",02/03/2026
14/08/2045,0,"3,600 %",02/03/2026
19/04/2055,0,"3,990 %",02/03/2026
Total,0,,
