Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
20/07/2026,0,"2,210 %",29/04/2026
17/08/2026,0,"2,260 %",29/04/2026
02/11/2026,0,"2,210 %",04/05/2026
20/09/2027,0,"2,340 %",29/04/2026
16/10/2028,0,"2,470 %",04/05/2026
20/10/2031,0,"2,830 %",29/04/2026
18/06/2035,0,"3,100 %",29/04/2026
18/07/2039,0,"3,440 %",29/04/2026
14/08/2045,0,"3,680 %",29/04/2026
19/04/2055,0,"4,000 %",29/04/2026
Total,0,,
