Date,beta0,beta1,beta2,Taux directeur,IPC,PIB,europe_beta0,europe_beta1,europe_beta2,PIB_diff,IPC_diff,Taux directeur_diff,beta0_diff,beta1_diff,beta2_diff,europe_beta0_diff,europe_beta1_diff,europe_beta2_diff
2018-07-01,5.06786732782836,-2.7740554008712786,-2.0455062071212846,2.25,101.4,300025.0,1.5868076751213964,-2.142039278232986,-3.3399494334051973,-0.0009982522315871796,-2.0203320716825806,0.0,-0.23640458127475036,0.30339904397419787,0.3761926181218595,-0.45766460428700084,0.25433021785540993,-0.22361081244748524
2018-08-01,5.069708579008827,-2.7562464542142195,-2.085741554241518,2.25,101.4,300025.0,1.4718398256826544,-2.0497682845438017,-3.0700021201808303,-0.25779136998046237,-0.3063032913077282,0.0,0.04534876721183732,0.07676277056415089,-0.15305916391935623,-0.7856644645009512,0.4137149926269264,0.6486079088229744
2018-09-01,5.047084288325213,-2.72705746695203,-1.993886101446058,2.25,101.8,300025.0,1.487687972979581,-2.072826050094605,-2.9377323887189504,-0.25779136998046237,0.3793082208421982,0.0,-0.10337337527776747,0.14956759978657902,0.30585714366326294,-0.018985357583869603,-0.14008728284911054,0.30573150834380053
2018-10-01,4.999133725321407,-2.664861289517791,-1.8709239529464392,2.25,101.6,301147.0,1.5461150381723638,-2.129754794965048,-2.746788993593257,-0.06205639843546376,-0.6491090473827036,0.0,-0.25732776147773756,0.36073405577487605,0.41392954494147377,0.23055879267669002,-0.30273383817001887,0.4518541692914635
2018-11-01,4.937686553308548,-2.5994585506155485,-1.6825272276642649,2.25,102.1,301147.0,1.505433239330748,-2.1733569464446902,-2.7049451801245685,-0.25779136998046237,0.550711098879698,0.0,-0.3393715036242293,0.3812483200178333,0.6412655470282781,-0.35029291706486754,-0.23874027929705888,0.08053207591174188
2018-12-01,4.929174625716221,-2.6089113360274374,-1.55475530715729,2.25,101.4,301147.0,1.516570346054606,-2.1939881499107496,-2.696953727939034,-0.25779136998046237,-1.5061234375701056,0.0,-0.017586561881708252,-0.09764660251774898,0.430639889729596,-0.04659556175873518,-0.12843506693201515,-0.003774865246713353
2019-01-01,4.928087818963841,-2.592912094286735,-1.5741537950192417,2.25,100.9,304983.0,1.3594930507848186,-2.096779315864824,-2.3343513587910154,0.4114059124140249,-1.1633176814951545,0.0,0.02754956817811437,0.06518502124408862,-0.08066672993809099,-1.0324571590347404,0.43742622687172084,0.8793588535635971
2019-02-01,4.961859325770282,-2.611617832200888,-1.7102559241997888,2.25,100.9,304983.0,1.2965928958651534,-1.8364037617576123,-2.773996457994908,-0.25779136998046237,-0.3063032913077282,0.0,0.23944771884419133,-0.1568431950524793,-0.4861242197069384,-0.48050902075366,1.2209437245660035,-1.118582428674859
2019-03-01,5.041008479738939,-2.686191387139708,-2.273916586059813,2.25,100.9,304983.0,1.2528838940253944,-1.7563715488667744,-2.6078023198440934,-0.25779136998046237,-0.3063032913077282,0.0,0.5152912274243175,-0.5142625592397254,-1.9715689533139789,-0.3680345797742281,0.3549450492074138,0.3902178735529177
2019-04-01,5.066532681396784,-2.7174665774398346,-2.583385321215541,2.25,101.5,314549.0,1.2372880015279473,-1.764586507637175,-2.443953219512298,1.4110149916946328,0.7221139769171735,0.0,0.18931366098113925,-0.23725739269318905,-1.0884429483620779,-0.20327083450553463,-0.06881295176632118,0.3843777206676059
2019-05-01,5.036913128898883,-2.692406592303262,-2.638299004366468,2.25,102.4,314549.0,1.1958708317689697,-1.7154127190551858,-2.5392778376010265,-0.25779136998046237,1.2363226110296488,0.0,-0.14589646060635933,0.12315193880211325,-0.20405535575831907,-0.3546027379754924,0.20676461518155193,-0.2610763215462947
2019-06-01,4.975366721046635,-2.6317188943238987,-2.826013535524616,2.25,102.6,314549.0,1.0886616979205457,-1.601341240195628,-2.674328350880792,-0.25779136998046237,0.0365024647672228,0.0,-0.33997474252764737,0.35108342332913134,-0.6654385470949759,-0.7401926163474849,0.5183997076398694,-0.3600108886308179
2019-07-01,4.852061662106631,-2.514393531828247,-2.670659614734822,2.25,101.7,311842.0,0.8042604437536963,-1.3219899287645442,-2.567643536737877,-0.7300325179058736,-1.8489291936450807,0.0,-0.7153957717476815,0.7134279558087974,0.5264666220501885,-1.778670325101839,1.3120642538606413,0.24201405888991825
2019-08-01,4.813029098159937,-2.4720008131632207,-2.6128671387687668,2.25,102.1,311842.0,0.750556743816665,-1.336304733861359,-2.518130855677346,-0.25779136998046237,0.3793082208421982,0.0,-0.2031166618886736,0.23403965425789408,0.18751388613283737,-0.42661094965509305,-0.09810407392773096,0.09963085497207276
2019-09-01,4.7585229834984935,-2.4519724776412515,-2.462325340159901,2.25,101.9,311842.0,0.292756779444184,-0.9993603007747368,-2.1338972135742007,-0.25779136998046237,-0.6491090473826793,0.0,-0.297177918614723,0.09096150964554792,0.5097481121742734,-2.7949158271687837,1.5886232148240094,0.9332300278948796
2019-10-01,4.6855265680669245,-2.409874933883253,-2.2885718619180744,2.25,102.1,308462.0,0.3509785899393786,-1.020095837429624,-2.037463353927106,-0.8474386104636135,0.0365024647672228,0.0,-0.40957751969805295,0.23215124634771558,0.5903912630731084,0.2293558473782233,-0.1289360690910716,0.2164847727562746
2019-11-01,4.630780882990582,-2.3308728728775265,-2.5064456325315687,2.25,102.5,308462.0,0.4675987860072439,-1.0834411617023838,-1.932791177181456,-0.25779136998046237,0.37930822084222254,0.0,-0.2986342291096566,0.46825120143449206,-0.7702192496055318,0.5716138526183933,-0.33354589491278724,0.23700172603652425
2019-12-01,4.494946888849646,-2.1544555406528025,-2.6145106792689643,2.25,102.5,308462.0,0.5888375205841119,-1.1784015507946264,-1.8124148582923305,-0.25779136998046237,-0.3063032913077282,0.0,-0.7915571785355525,1.091474125749746,-0.3887164187214596,0.5986819258487583,-0.4853596745088945,0.27611179509669526
2020-01-01,4.470181589606775,-2.1082135579780976,-2.83167214374766,2.25,102.3,302278.0,0.6218150919035809,-1.2614286394358012,-1.6655152926915513,-1.3366015874798132,-0.6491090473827036,0.0,-0.1163882261970844,0.2586656655860402,-0.7677445208472928,0.08140581657920477,-0.42805663069491806,0.34216608835993423
2020-02-01,4.474673946670957,-2.0773539685903404,-3.0467347070580955,2.25,102.1,302278.0,0.6804946078433535,-1.2514481482174475,-1.807677536968588,-0.25779136998046237,-0.6491090473827036,0.0,0.0614644187344249,0.16025542654141195,-0.7604524159108872,0.23203834195256215,0.018560585185671413,-0.37772215791885055
2020-03-01,4.232338139334456,-1.821619351487392,-2.5658717694137025,2.25,102.5,302278.0,0.4967913782336646,-1.077124749989907,-1.8564089262713528,-0.25779136998046237,0.37930822084222254,0.0,-1.4389647824818343,1.5989135611892369,1.6573659442974853,-1.1885049518883684,0.8077260670638251,-0.14503913983290462
2020-04-01,4.157214773544904,-1.736383961361465,-2.348290929031525,2.0,102.4,267726.0,0.1230317724873257,-0.8154950852502723,-1.4746601185631696,-6.2854515632271575,-0.47770616934520377,-2.32379000772445,-0.42250691304505594,0.5081294828774264,0.7426584248843263,-2.3023767745735926,1.2269658939408554,0.9270417214020965
2020-05-01,4.09350981643831,-1.7422389650252796,-2.0384692783177747,2.0,102.2,267726.0,0.2833749337196051,-0.8300033616573235,-1.5981373976488968,-0.25779136998046237,-0.6491090473827036,0.0,-0.3530962205459646,-0.07462947148659779,1.0631259526213952,0.8278629713844587,-0.09903311237880237,-0.33118855727116353
2020-06-01,4.000906217253074,-1.8382830205805265,-1.453017697157313,2.0,101.9,267726.0,0.2859436182093595,-0.781191289370667,-1.903829917276163,-0.25779136998046237,-0.8205119254201791,0.0,-0.5287664750145874,-0.6516220103118344,2.020732917077598,-0.09681289350758192,0.20502767368706187,-0.7849828859448885
2020-07-01,3.95831347831353,-2.051325799460767,-1.3750235631039271,1.5,101.6,285802.0,0.4365691860507559,-0.9530778242388828,-1.877414116871932,2.8956002036803175,-0.8205119254202035,-4.6475800154489,-0.22475840011446577,-1.400131823807421,0.2576994731866026,0.770910641331432,-0.854754740016233,0.04210968703500614
2020-08-01,3.854873625281733,-2.262841978577996,-1.6848766839538052,1.5,103.0,285802.0,0.324283533962232,-0.8611570970255045,-1.8260387112025684,-0.25779136998046237,2.0933370012170753,0.0,-0.5946383407421078,-1.3903652650671132,-1.0897783999117652,-0.7699447916753426,0.4120330325277918,0.10426984049741625
2020-09-01,3.8390722780644735,-2.2034493812566707,-1.6803894157837185,1.5,103.3,285802.0,0.334654347271078,-0.8711331915114386,-1.8559684321995376,-0.25779136998046237,0.20790534280472267,0.0,-0.06189778581243095,0.34279790085113454,0.0023183301042325128,-0.05108661152113579,-0.07726982733761803,-0.09821489823040505
2020-10-01,3.735118612630358,-2.145321216557293,-1.319971452734814,1.5,103.4,296673.0,0.3025955742483845,-0.8455912399115326,-1.8772336449676224,1.638674651111944,-0.13490041327022834,0.0,-0.5977617247135345,0.3347085798813433,1.2389101317539735,-0.29975556766766054,0.09328585081608334,-0.07663654570989686
2020-11-01,3.711017055068476,-2.1646845251514995,-1.1547583096506226,1.5,102.7,296673.0,0.1831583781544997,-0.806884129186235,-1.737345167050462,-0.25779136998046237,-1.5061234375701298,0.0,-0.11235344595781037,-0.16105006238486622,0.5607200136101523,-0.8118581624245431,0.15650421134205042,0.3247054642145287
2020-12-01,3.81517474810988,-2.175448498889373,-1.24861221848831,1.5,102.2,296673.0,0.1625253932821235,-0.8183766562592061,-1.6232093324536656,-0.25779136998046237,-1.1633176814951545,0.0,0.6673141636869525,-0.10603504729260634,-0.3393433894442956,-0.23279194491891045,-0.08455165212131763,0.26057030486997157
2021-01-01,3.77080054362782,-2.143498365576978,-1.0785074317029983,1.5,102.3,312238.0,0.166325522790884,-0.877835072061139,-1.4471501834615286,2.4575516176290773,-0.1349004132702527,0.0,-0.23558764615063937,0.1672322789928012,0.5777148010348678,-0.0895957091345055,-0.314881177023716,0.41478599397353827
2021-02-01,3.867216739793382,-2.388134202020018,-1.529155692470335,1.5,102.4,312238.0,0.2083048056444464,-0.7976141149874187,-1.7573913101234713,-0.25779136998046237,-0.13490041327022834,0.0,0.6202548339632101,-1.6022512397466748,-1.5789357505958208,0.13416254612222214,0.3558513882563371,-0.7963108740405443
2021-03-01,3.8096693119840936,-2.373929534248381,-1.6115568025051696,1.5,102.6,312238.0,0.4585912814684351,-1.0359196494420282,-1.969851345771931,-0.25779136998046237,0.0365024647672228,0.0,-0.3156655781091287,0.05370407351478746,-0.29955351655802137,1.3549977394944472,-1.1736950750045338,-0.5527938969667608
2021-04-01,3.7135535636015424,-2.2997154161654465,-1.364405379353178,1.5,103.8,312579.0,0.6091267815383387,-1.1717753883765725,-2.224877176445612,-0.19830329039325692,1.7505312451420998,0.0,-0.5501162720585154,0.437619907670616,0.8453939875915744,0.7703827771532483,-0.6817368656648938,-0.658801036218816
2021-05-01,3.680686660622549,-2.257455583991816,-1.2282107965849656,1.5,104.1,312579.0,0.655338194319461,-1.2303327095009728,-2.287953818687616,-0.25779136998046237,0.20790534280472267,0.0,-0.165636588319279,0.23318950102490243,0.4599023142694551,0.15896597746231336,-0.31055417059335605,-0.18076499024953152
2021-06-01,3.704114559610861,-2.274775751438442,-1.3503119727916464,1.5,103.4,312579.0,0.7868769151859888,-1.3623339470196436,-2.3269458226708712,-0.25779136998046237,-1.5061234375701056,0.0,0.17657057006365065,-0.14797888386377722,-0.43748142516329486,0.6590475117623148,-0.6632277646479098,-0.12078388099930588
2021-07-01,3.674189725976363,-2.2389988269920966,-1.2913324641391093,1.5,103.8,321314.0,0.6861097051697493,-1.2745975770067766,-2.22684878666833,1.266045507422,0.3793082208421982,0.0,-0.14775221613994002,0.19171451808530174,0.19163793305970803,-0.7024381479817635,0.3919399824133309,0.22560765759342094
2021-08-01,3.637804748793517,-2.181615209720572,-1.2093829026996632,1.5,103.8,321314.0,0.5167090953270871,-1.1238757155090071,-2.1062734944378603,-0.25779136998046237,-0.3063032913077282,0.0,-0.18702240253672403,0.32994527101332466,0.27144161217039625,-1.1046809546465335,0.6943928028215567,0.2766073243048497
2021-09-01,3.596810167175873,-2.1350164413878194,-1.0863657731456886,1.5,104.5,321314.0,0.3284048521539938,-0.9319534669422826,-2.0846481587814965,-0.25779136998046237,0.8935168549546734,0.0,-0.21504345563177846,0.26094823379510723,0.41412056280545856,-1.2154703158937512,0.8922347657425411,0.030179369198623254
2021-10-01,3.6225553602044,-2.1482066339754904,-1.126507971717961,1.5,105.2,330432.0,0.5204507287286737,-1.157214352690764,-2.0095009197649976,1.3328605645536709,0.8935168549546734,0.0,0.19065703241767148,-0.12155699973063977,-0.15273554268521802,1.013664479549177,-1.1110553987967409,0.16347193096496818
2021-11-01,3.638204777702648,-2.1529408343191574,-1.1709706730008942,1.5,105.4,330432.0,0.5182886938331294,-1.1968336137368014,-1.7312764490472086,-0.25779136998046237,0.03650246476724716,0.0,0.12928641674528749,-0.06745903184172514,-0.16774604418980968,-0.1245384301690109,-0.21961466137107363,0.6692215913936035
2021-12-01,3.70191901498741,-2.218636645498845,-1.3731160895360923,1.5,105.5,330432.0,0.2740060224363478,-1.0955443100114073,-1.3492709012446071,-0.25779136998046237,-0.1349004132702527,0.0,0.42146482083458664,-0.45746639825127466,-0.7155750337890587,-1.5435455699001843,0.4570204148989947,0.9276811146737235
2022-01-01,3.685676199602984,-2.1573965575156087,-1.4514700507680487,1.5,105.5,320674.0,0.2004459470219939,-0.9774113527030668,-1.098433899256011,-1.9600924861445415,-0.3063032913077282,0.0,-0.06458140067069769,0.3546173878633199,-0.28549271454879904,-0.5429840890068881,0.5379027008356279,0.601015013562352
2022-02-01,3.663937850923392,-2.0969988321079867,-1.4185598796169716,1.5,106.1,320674.0,0.4071161998714469,-1.0824126693193858,-1.3377464992321688,-0.25779136998046237,0.7221139769171735,0.0,-0.09798787457266828,0.3492282978249833,0.10106656764341193,1.0993742094090362,-0.5335756489750056,-0.619668332749633
2022-03-01,3.603600813226053,-2.048631375911651,-1.057619614080468,1.5,108.0,320674.0,0.5246650757558092,-1.2184141096243593,-1.368897228262442,-0.25779136998046237,2.9503513914045016,0.0,-0.3326231734718614,0.2722635728456467,1.2407247405624846,0.577056607557321,-0.6824365155268655,-0.10125573344886293
2022-04-01,3.577229593769004,-2.027009108552784,-0.9230841131825974,1.5,109.9,330598.0,0.6752487118527996,-1.4101997405992437,-1.433793973340009,1.4734687526688837,2.9503513914045016,0.0,-0.12615036006874566,0.10115883136030572,0.45413825101599176,0.7706648900995111,-0.950309090695213,-0.18529782922571594
2022-05-01,3.5887308643597216,-2.0095577642094136,-0.889917017050482,1.5,110.2,330598.0,1.0492400733010905,-1.6960723362264014,-2.043825295839652,-0.25779136998046237,0.20790534280472267,0.0,0.104070490653115,0.07447497772746334,0.10195918895919705,2.0800004425152454,-1.40210945220466,-1.5429174161652162
2022-06-01,3.5926731123139994,-1.96627118739732,-0.8115583581227811,1.5,110.8,330598.0,1.3193943572420623,-1.8295900637157,-1.905020906928116,-0.25779136998046237,0.7221139769171735,0.0,0.058120392843542784,0.23975819182769703,0.2589659233061374,1.4714378826239407,-0.6705098649844157,0.3220056162705924
2022-07-01,3.556515535413133,-1.870190111972988,-0.6964588779132331,1.5,111.8,338401.0,1.8359378889495503,-2.548210839752005,-0.116205816930663,1.1034563866733917,1.4077254890671242,0.0,-0.18564007234650567,0.5775157261562592,0.38661267880295946,2.9154622614872143,-3.480142100765441,4.431242012624896
2022-08-01,3.6021641612429063,-1.8763076082198744,-0.7140769219889544,1.5,112.1,338401.0,1.7527912440157951,-1.9508961127868016,-0.0172577355541375,-0.25779136998046237,0.20790534280472267,0.0,0.3116468386334545,-0.07630879130150865,-0.07448102518986639,-0.5991685216522658,2.838906857573257,0.22274626635282085
2022-09-01,3.758255041626806,-1.8494065437247136,-1.4576846456063253,1.5,113.2,338401.0,1.588732817080624,-1.5506678811318837,0.0107348375302284,-0.25779136998046237,1.5791283671046241,0.0,0.9830077596350326,0.1349304089269505,-2.596749822797167,-1.0733717866341608,1.8925084892243058,0.04603652925592224
2022-10-01,3.6203541142571214,-1.5404909332620167,-0.8723998609707497,2.0,113.7,343866.0,1.996449237262164,-1.8432744380411368,0.0779680861138688,0.6955879700314962,0.550711098879698,4.6475800154489,-0.804121737288033,1.9391437302881138,2.0201534244455055,2.277654388175879,-1.4344455590488485,0.14376269059113347
2022-11-01,3.9295618531032126,-1.6436012361642427,-1.3267454213722234,2.0,114.2,343866.0,2.430722966426827,-1.6028345199018608,0.0254248881976247,-0.25779136998046237,0.550711098879698,0.0,1.9137808186698377,-0.6968289607253791,-1.5917810895384854,2.4332999853610886,1.1252139115093087,-0.1545321829265872
2022-12-01,4.039362934036647,-1.4675865537929875,-1.0365627331798015,2.0,114.3,343866.0,2.146230512489751,-1.2040074159281704,1.0210065275445634,-0.25779136998046237,-0.1349004132702527,0.0,0.7016194221956483,1.0888981372418476,0.9948953099816823,-1.779204823635145,1.8857803521732377,2.4557495118346964
2023-01-01,4.003964252139154,-1.0878026740692617,-1.3551786457309596,2.5,114.9,358578.0,2.106819346801648,-0.9346949925562538,1.480422898579217,2.3087441927379153,0.7221139769171978,4.6475800154489,-0.18102687017614796,2.3925298314336803,-1.120222518762084,-0.3428460610559431,1.2638580727913813,1.1204673627189923
2023-02-01,5.292185192361355,-1.997089303324075,-1.152431489322093,2.5,116.8,358578.0,2.202428879788952,-0.3800854547988094,1.607111497227718,-0.25779136998046237,2.950351391404477,0.0,7.865046547553043,-5.85441422775901,0.691122515636868,0.44847572877800684,2.633838918632912,0.2918320869191214
2023-03-01,5.300671849839461,-2.069004029654852,-0.2990278608234291,2.5,116.9,358578.0,2.378929146031225,-0.1808420594636521,1.6699094779418058,-0.25779136998046237,-0.13490041327022834,0.0,0.08574513643142805,-0.4972524650355798,2.951665005096859,0.9225556324391891,0.9273905045727422,0.13271696576937808
2023-04-01,5.810337456619253,-2.614465734609696,-0.5487278930611181,3.0,118.5,365163.0,2.4080385331815823,0.1959862052982445,1.0943306472668968,0.8909740378839012,2.4361427572920262,4.6475800154489,3.1323323538707597,-3.526811682247812,-0.8807916019423774,0.05873537826761237,1.780143152106156,-1.4571158918126028
2023-05-01,6.02731865034275,-2.832847689786677,-0.3397316805419633,3.0,118.0,365163.0,2.609554310994144,0.4550902179870625,-1.1447670928134817,-0.25779136998046237,-1.1633176814951545,0.0,1.3531503016248079,-1.4342896824619298,0.7128332915413252,1.0691651492289151,1.214837853528208,-5.599993537426506
2023-06-01,6.095991611371574,-2.988833255603612,-0.390342299453245,3.0,116.9,365163.0,2.733016024491699,0.5076311706776377,-1.8751460138997884,-0.25779136998046237,-2.1917349497200562,0.0,0.45160811475090895,-1.0351031919140576,-0.18910543984131978,0.6117102368820924,0.22293354960454229,-1.8426347040595845
2023-07-01,6.066323406254281,-2.9679552291835063,-0.9032545007407649,3.0,117.3,375313.0,2.666223945305071,0.8608354341268328,-1.765511851990491,1.5128948699319582,0.3793082208421982,0.0,-0.14619221215087963,0.09639748328370848,-1.7952561733451988,-0.5033185937083583,1.6667020141884359,0.2493592034875556
2023-08-01,6.034269400351846,-2.9434127538304344,-1.7185435722914142,3.0,117.7,375313.0,2.652082556042217,1.061527905036793,-1.616711447033668,-0.25779136998046237,0.37930822084222254,0.0,-0.1606951161245881,0.1198411236024106,-2.8457886622703232,-0.19474636296740014,0.9343488847369874,0.3468999960008587
2023-09-01,5.944832411032854,-2.86163349474288,-1.6830043154462448,3.0,118.7,375313.0,2.862566367803559,0.8722064213677924,-2.004604144301548,-0.25779136998046237,1.4077254890671242,0.0,-0.5095171566731883,0.48601857495099887,0.11020066555046655,1.1217245030558471,-0.938476392640542,-0.9896966866040583
2023-10-01,5.904245540450487,-2.809522620736613,-1.5683914804614882,3.0,118.6,380710.0,3.0328743755418954,0.8296066838846121,-2.1582036164722207,0.6837252444833144,-0.47770616934522814,0.0,-0.2125650450157386,0.29621242362895306,0.38492195219818076,0.8862643887223324,-0.23392674314295525,-0.40620577508751277
2023-11-01,5.902563079718618,-2.898042163823977,-1.504051286791016,3.0,118.3,380710.0,3.32360492403043,0.6764240193220352,-2.71311302863461,-0.25779136998046237,-0.8205119254201791,0.0,0.02392868226010245,-0.603483267734827,0.21026228673244213,1.5920301077391248,-0.7649397970329564,-1.4056401487842536
2023-12-01,5.950079987062414,-2.9657256294061347,-1.701724114908011,3.0,118.2,380710.0,3.142604920662168,0.8779575673895036,-3.1310312849635564,-0.25779136998046237,-0.47770616934520377,0.0,0.3230038251691605,-0.470182595349887,-0.7000361486923776,-1.1726620341085219,0.9383876903805106,-1.0644732441339084
2024-01-01,5.835007139865817,-2.812450492247226,-2.1592124296702857,3.0,117.5,383108.0,2.688942868513472,1.3639107744577137,-3.888140280917116,0.16054415743924055,-1.5061234375701298,0.0,-0.6653534642970917,0.9434198596833094,-1.60269980021189,-2.7706645816988322,2.3041550443582115,-1.9092040883972148
2024-02-01,5.599609831471721,-2.534006139411724,-2.609792750474901,3.0,117.2,383108.0,2.779922416210788,1.4301506538108837,-4.134264427282756,-0.25779136998046237,-0.8205119254201791,0.0,-1.396786749634286,1.7442011299303952,-1.578699710259558,0.42134056889125315,0.2887150321013546,-0.6366320132401251
2024-03-01,5.307185664125519,-2.1588941347102284,-2.109498131548042,3.0,118.0,383108.0,2.8330063067515825,1.3008131336508455,-3.446417559665338,-0.25779136998046237,1.064919732992149,0.0,-1.7434439661360541,2.3626410924612857,1.7248764403347805,0.19924381230341118,-0.6504367423204601,1.689357558387066
2024-04-01,5.258673504234904,-2.171082467242712,-2.0611555752715014,3.0,118.7,390419.0,2.802870933485533,1.257644004639387,-3.166233588946278,1.0176260782953708,0.8935168549546734,0.0,-0.2607416197395147,-0.11514751027857062,0.15468251367062108,-0.28848301351170413,-0.23666092953388884,0.6741015892739683
2024-05-01,5.248768746954804,-2.1396969659505976,-2.037579336770692,3.0,118.5,390419.0,2.8781494282457394,1.1082813709536956,-2.864253045464765,-0.25779136998046237,-0.6491090473827036,0.0,-0.0260533522941023,0.1636199950619754,0.06863816301705238,0.32932071242213556,-0.7465962216234123,0.7283844312290603
