Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
17/08/2026,0,"2,210 %",23/06/2026
16/11/2026,0,"2,230 %",23/06/2026
15/02/2027,0,"2,280 %",23/06/2026
20/09/2027,0,"2,350 %",23/06/2026
15/04/2030,0,"2,740 %",23/06/2026
20/10/2031,0,"2,890 %",23/06/2026
18/06/2035,0,"3,190 %",23/06/2026
18/07/2039,0,"3,630 %",23/06/2026
14/08/2045,0,"3,740 %",23/06/2026
19/04/2055,0,"4,100 %",23/06/2026
Total,0,,
