Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
16/03/2026,0,"2,260 %",28/01/2026
18/05/2026,0,"2,350 %",28/01/2026
14/09/2026,0,"2,400 %",28/01/2026
15/03/2027,0,"2,570 %",28/01/2026
15/04/2030,0,"2,880 %",28/01/2026
14/04/2031,0,"2,920 %",28/01/2026
18/06/2035,0,"3,120 %",28/01/2026
18/07/2039,0,"3,350 %",28/01/2026
14/08/2045,0,"3,550 %",28/01/2026
19/04/2055,0,"3,950 %",28/01/2026
Total,0,,
