Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",12/03/2026
17/08/2026,0,"2,330 %",12/03/2026
14/09/2026,0,"2,380 %",12/03/2026
15/03/2027,0,"2,420 %",12/03/2026
15/04/2030,0,"2,840 %",12/03/2026
14/04/2031,0,"2,930 %",12/03/2026
18/06/2035,0,"3,130 %",12/03/2026
18/07/2039,0,"3,310 %",12/03/2026
14/08/2045,0,"3,630 %",12/03/2026
19/04/2055,0,"4,040 %",12/03/2026
Total,0,,
