Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
16/02/2026,0,"2,220 %",03/02/2026
16/03/2026,0,"2,250 %",03/02/2026
18/05/2026,0,"2,350 %",30/01/2026
14/09/2026,0,"2,380 %",30/01/2026
15/03/2027,0,"2,540 %",30/01/2026
18/09/2028,0,"2,750 %",03/02/2026
14/04/2031,0,"2,920 %",30/01/2026
18/06/2035,0,"3,110 %",30/01/2026
18/07/2039,0,"3,350 %",30/01/2026
14/08/2045,0,"3,560 %",30/01/2026
19/04/2055,0,"3,970 %",30/01/2026
Total,0,,
