Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,230 %",20/04/2026
17/08/2026,0,"2,230 %",20/04/2026
15/02/2027,0,"2,310 %",20/04/2026
20/09/2027,0,"2,350 %",20/04/2026
15/04/2030,0,"2,750 %",20/04/2026
20/10/2031,0,"2,870 %",20/04/2026
18/06/2035,0,"3,120 %",20/04/2026
18/07/2039,0,"3,450 %",20/04/2026
14/08/2045,0,"3,700 %",20/04/2026
19/04/2055,0,"4,010 %",20/04/2026
Total,0,,
