Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
20/07/2026,0,"2,210 %",13/05/2026
17/08/2026,0,"2,260 %",13/05/2026
16/11/2026,0,"2,200 %",18/05/2026
11/10/2027,0,"2,360 %",18/05/2026
15/04/2030,0,"2,760 %",13/05/2026
20/10/2031,0,"2,920 %",18/05/2026
18/06/2035,0,"3,110 %",13/05/2026
18/07/2039,0,"3,440 %",13/05/2026
14/08/2045,0,"3,690 %",13/05/2026
19/04/2055,0,"4,010 %",13/05/2026
Total,0,,
