Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
17/11/2025,0,"2,150 %",09/09/2025
19/01/2026,0,"2,160 %",09/09/2025
16/03/2026,0,"2,220 %",09/09/2025
15/03/2027,0,"2,240 %",09/09/2025
15/04/2030,0,"2,380 %",09/09/2025
14/10/2030,0,"2,410 %",09/09/2025
18/06/2035,0,"2,720 %",09/09/2025
18/07/2039,0,"3,000 %",09/09/2025
14/08/2045,0,"3,290 %",09/09/2025
19/04/2055,0,"3,730 %",09/09/2025
Total,0,,
