Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
20/07/2026,0,"2,210 %",15/06/2026
16/11/2026,0,"2,260 %",15/06/2026
15/02/2027,0,"2,310 %",15/06/2026
20/09/2027,0,"2,400 %",15/06/2026
15/04/2030,0,"2,820 %",15/06/2026
20/10/2031,0,"2,980 %",15/06/2026
18/06/2035,0,"3,250 %",15/06/2026
18/07/2039,0,"3,630 %",15/06/2026
14/08/2045,0,"3,700 %",15/06/2026
19/04/2055,0,"4,080 %",15/06/2026
Total,0,,
