Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
19/01/2026,0,"2,180 %",24/11/2025
16/03/2026,0,"2,260 %",24/11/2025
14/09/2026,0,"2,280 %",24/11/2025
15/03/2027,0,"2,400 %",24/11/2025
15/04/2030,0,"2,650 %",24/11/2025
14/04/2031,0,"2,700 %",24/11/2025
18/06/2035,0,"3,030 %",24/11/2025
19/07/2038,0,"3,160 %",24/11/2025
18/07/2039,0,"3,250 %",24/11/2025
14/08/2045,0,"3,400 %",24/11/2025
19/04/2055,0,"3,840 %",24/11/2025
Total,0,,
