Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,250 %",23/02/2026
17/08/2026,0,"2,280 %",23/02/2026
14/09/2026,0,"2,290 %",23/02/2026
15/03/2027,0,"2,300 %",23/02/2026
15/04/2030,0,"2,680 %",23/02/2026
14/04/2031,0,"2,770 %",23/02/2026
18/06/2035,0,"2,900 %",23/02/2026
18/07/2039,0,"3,180 %",23/02/2026
14/08/2045,0,"3,550 %",23/02/2026
19/04/2055,0,"3,960 %",23/02/2026
Total,0,,
