Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
19/01/2026,0,"2,210 %",27/10/2025
16/03/2026,0,"2,250 %",27/10/2025
14/09/2026,0,"2,270 %",27/10/2025
15/03/2027,0,"2,340 %",27/10/2025
15/04/2030,0,"2,590 %",27/10/2025
14/04/2031,0,"2,650 %",27/10/2025
18/06/2035,0,"2,880 %",27/10/2025
18/07/2039,0,"3,150 %",27/10/2025
14/08/2045,0,"3,420 %",27/10/2025
19/04/2055,0,"3,850 %",27/10/2025
Total,0,,
