Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",19/03/2026
17/08/2026,0,"2,330 %",19/03/2026
14/09/2026,0,"2,360 %",19/03/2026
15/02/2027,0,"2,430 %",24/03/2026
15/03/2027,0,"2,450 %",19/03/2026
15/04/2030,0,"2,940 %",19/03/2026
14/04/2031,0,"3,040 %",19/03/2026
18/06/2035,0,"3,220 %",19/03/2026
18/07/2039,0,"3,420 %",19/03/2026
14/08/2045,0,"3,650 %",19/03/2026
19/04/2055,0,"4,070 %",19/03/2026
Total,0,,
