Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
19/01/2026,0,"2,210 %",30/10/2025
16/03/2026,0,"2,240 %",30/10/2025
14/09/2026,0,"2,250 %",30/10/2025
15/03/2027,0,"2,330 %",30/10/2025
15/04/2030,0,"2,580 %",30/10/2025
14/04/2031,0,"2,630 %",30/10/2025
18/06/2035,0,"2,840 %",30/10/2025
18/07/2039,0,"3,130 %",30/10/2025
14/08/2045,0,"3,400 %",30/10/2025
19/04/2055,0,"3,840 %",30/10/2025
Total,0,,
