Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
17/11/2025,0,"2,120 %",25/09/2025
19/01/2026,0,"2,200 %",25/09/2025
14/09/2026,0,"2,230 %",25/09/2025
15/03/2027,0,"2,260 %",25/09/2025
17/01/2028,0,"2,280 %",29/09/2025
14/10/2030,0,"2,480 %",25/09/2025
18/06/2035,0,"2,760 %",25/09/2025
18/07/2039,0,"3,050 %",25/09/2025
15/08/2044,0,"3,300 %",25/09/2025
19/04/2055,0,"3,740 %",25/09/2025
Total,0,,
