Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
17/11/2025,0,"2,080 %",17/09/2025
22/12/2025,0,"1,670 %",22/09/2025
17/08/2026,0,"1,990 %",22/09/2025
16/08/2027,0,"2,240 %",22/09/2025
15/04/2030,0,"2,370 %",17/09/2025
14/10/2030,0,"2,410 %",17/09/2025
18/06/2035,0,"2,720 %",17/09/2025
18/07/2039,0,"3,000 %",17/09/2025
14/08/2045,0,"3,290 %",17/09/2025
19/04/2055,0,"3,730 %",17/09/2025
Total,0,,
