Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",17/03/2026
17/08/2026,0,"2,330 %",17/03/2026
14/09/2026,0,"2,360 %",17/03/2026
15/03/2027,0,"2,440 %",17/03/2026
15/04/2030,0,"2,920 %",17/03/2026
14/04/2031,0,"3,050 %",17/03/2026
18/06/2035,0,"3,230 %",17/03/2026
18/07/2039,0,"3,390 %",17/03/2026
14/08/2045,0,"3,630 %",17/03/2026
19/04/2055,0,"4,060 %",17/03/2026
Total,0,,
