Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
16/03/2026,0,"2,210 %",12/01/2026
18/05/2026,0,"2,270 %",12/01/2026
14/09/2026,0,"2,290 %",12/01/2026
15/03/2027,0,"2,450 %",12/01/2026
15/04/2030,0,"2,670 %",12/01/2026
14/04/2031,0,"2,730 %",12/01/2026
18/06/2035,0,"2,980 %",12/01/2026
18/07/2039,0,"3,260 %",12/01/2026
14/08/2045,0,"3,490 %",12/01/2026
19/04/2055,0,"3,890 %",12/01/2026
Total,0,,
