Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",24/03/2026
17/08/2026,0,"2,340 %",24/03/2026
14/09/2026,0,"2,370 %",24/03/2026
15/03/2027,0,"2,470 %",24/03/2026
15/04/2030,0,"2,980 %",24/03/2026
14/04/2031,0,"3,080 %",24/03/2026
18/06/2035,0,"3,290 %",24/03/2026
18/07/2039,0,"3,520 %",24/03/2026
14/08/2045,0,"3,650 %",24/03/2026
19/04/2055,0,"4,080 %",24/03/2026
Total,0,,
