Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,250 %",24/02/2026
17/08/2026,0,"2,280 %",24/02/2026
14/09/2026,0,"2,290 %",24/02/2026
15/03/2027,0,"2,320 %",24/02/2026
15/04/2030,0,"2,680 %",24/02/2026
14/04/2031,0,"2,770 %",24/02/2026
18/06/2035,0,"2,900 %",24/02/2026
18/07/2039,0,"3,180 %",24/02/2026
14/08/2045,0,"3,550 %",24/02/2026
19/04/2055,0,"3,960 %",24/02/2026
Total,0,,
