Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,250 %",26/02/2026
17/08/2026,0,"2,270 %",26/02/2026
14/09/2026,0,"2,280 %",26/02/2026
15/03/2027,0,"2,330 %",26/02/2026
15/04/2030,0,"2,670 %",26/02/2026
14/04/2031,0,"2,750 %",26/02/2026
18/06/2035,0,"2,890 %",26/02/2026
18/07/2039,0,"3,160 %",26/02/2026
14/08/2045,0,"3,550 %",26/02/2026
19/04/2055,0,"3,960 %",26/02/2026
Total,0,,
