Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,250 %",17/04/2026
17/08/2026,0,"2,240 %",17/04/2026
15/02/2027,0,"2,350 %",17/04/2026
20/09/2027,0,"2,410 %",17/04/2026
15/04/2030,0,"2,760 %",17/04/2026
16/06/2031,0,"2,910 %",17/04/2026
31/03/2034,0,"3,100 %",17/04/2026
18/06/2035,0,"3,130 %",17/04/2026
18/07/2039,0,"3,450 %",17/04/2026
14/08/2045,0,"3,700 %",17/04/2026
19/04/2055,0,"4,000 %",17/04/2026
Total,0,,
