Date,3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,13Y,14Y,15Y,16Y,17Y,18Y,19Y,20Y,30Y
2004-10-01,2.045378842105263,2.1274484736842103,2.2916667368421053,2.6081882631578948,2.896374315789474,3.1511043157894734,3.372939684210526,3.564811894736842,3.730406894736842,3.8734101578947366,3.997189894736842,4.104689789473684,4.198422473684211,4.280505368421053,4.352710421052632,4.416516947368421,4.473158105263158,4.523663947368421,4.568895315789473,4.609574368421053,4.646308263157894,4.679609105263157,4.893965315789474
2004-11-01,2.0620551904761903,2.1079211904761905,2.217035904761905,2.4725189523809528,2.738823047619048,2.991433619047619,3.2202369047619053,3.4224929047619046,3.5990258571428573,3.752201952380952,3.8848855238095235,3.9999263809523806,4.099932714285714,4.18718980952381,4.263652,4.330966666666667,4.390513476190476,4.443442333333333,4.490712095238095,4.533121952380952,4.57134,4.605926047619048,4.827561476190476
2004-12-01,2.0975558636363636,2.1270740454545454,2.208083727272727,2.4227781818181815,2.6636443181818183,2.9010319545454544,3.121088772727273,3.3185283636363634,3.4925248636363637,3.644419545454545,3.7764642727272726,3.891160727272727,3.990929681818182,4.077963818181818,4.154177681818182,4.221209045454545,4.280439863636364,4.3330291818181825,4.379945409090909,4.421996727272727,4.459858772727273,4.494096818181818,4.7130612272727275
2005-01-01,2.0968974347826084,2.1230446086956523,2.192681,2.3748047826086953,2.5800728260869565,2.7847431304347827,2.977029086956522,3.151891869565217,3.307982,3.445868,3.5670229565217393,3.6732621739130433,3.766441521739131,3.848306695652174,3.9204284782608694,3.984182086956522,4.040753565217392,4.091154608695652,4.136244521739131,4.176749913043478,4.213285695652174,4.24637152173913,4.458633739130435
2005-02-01,2.056953571428571,2.101204380952381,2.195881857142857,2.3976280952380953,2.599965666666667,2.791795714285714,2.967851904761905,3.1262802380952386,3.267143714285714,3.3915116666666667,3.5009151428571426,3.597031333333333,3.6815092857142857,3.7558790476190476,3.8215146666666664,3.8796218571428573,3.931245619047619,3.9772827619047617,4.018497952380953,4.055542333333333,4.088968476190476,4.119246333333333,4.313552190476191
2005-03-01,2.04921005,2.1020349,2.2106379,2.4294707,2.63802485,2.8285582000000002,2.9983385,3.1473741,3.2770634999999997,3.38940985,3.4865793000000003,3.5706657999999996,3.64358,3.7070039,3.7623873000000003,3.8109624500000003,3.8537667,3.8916689500000006,3.92539515,3.9555504499999996,3.9826400499999997,4.0070865,4.16242545
2005-04-01,2.0542614761904763,2.1130422857142857,2.2338467142857144,2.4768981904761906,2.707953523809524,2.918526904761905,3.105760428571428,3.269817857142857,3.4123601904761904,3.5356770476190476,3.642206761904762,3.734288238095238,3.8140428095238095,3.883332904761905,3.9437614761904762,3.996689095238095,4.043261190476191,4.084437523809524,4.121020190476191,4.153678142857142,4.182970619047619,4.2093643809523815,4.376096571428572
2005-05-01,2.0358724285714285,2.070827190476191,2.1513091904761903,2.3372845714285715,2.534075523809524,2.7256437142857144,2.903921904761905,3.0655096190476194,3.2096506666666667,3.337011380952381,3.448952523809524,3.5471079523809523,3.6331470476190475,3.708651666666667,3.775056285714286,3.833629142857143,3.8854717619047623,3.931531333333333,3.9726160476190477,4.009412571428571,4.042503619047619,4.072382380952381,4.261954285714286
2005-06-01,2.0186473636363633,2.031272772727273,2.0751139999999997,2.2130986818181815,2.3852890454545457,2.5665464090909094,2.742630863636364,2.9061031363636363,3.0536735454545454,3.184507227272727,3.2991495454545454,3.3988604999999996,3.4852069545454545,3.5598260454545456,3.6242905000000003,3.6800417272727275,3.7283610454545455,3.770365454545455,3.8070146363636366,3.8391250454545456,3.867387090909091,3.892381545454546,4.039104181818182
2005-07-01,2.0300038636363635,1.9977378636363634,1.9790824090909092,2.061063818181818,2.2217898636363635,2.4065401818181815,2.588446272727273,2.755556409090909,2.903690909090909,3.032537227272727,3.1435485454545455,3.2388434545454543,3.3206509090909093,3.3910545,3.451889772727273,3.504721954545454,3.5508612272727276,3.5913919545454545,3.6272058636363638,3.659036272727273,3.687484954545454,3.7130466818181818,3.873618590909091
2005-08-01,2.0427413809523807,2.036885904761905,2.0522961904761905,2.155942523809524,2.309688238095238,2.4792119523809526,2.646129761904762,2.8013871904761904,2.9412575238095235,3.0649468095238097,3.1731789999999997,3.2673792380952382,3.349215,3.420350714285714,3.4823261904761904,3.5365080952380956,3.584077047619048,3.6260372380952384,3.6632344761904765,3.6963763333333333,3.726053476190476,3.752758,3.9210525714285716
2005-09-01,2.0629376521739133,2.072117913043478,2.1082422173913042,2.228153956521739,2.380104434782609,2.5404456956521737,2.6961168260869566,2.840505695652174,2.9708341304347825,3.0865236086956522,3.1881888695652174,3.277027739130435,3.3544645652173917,3.421945826086956,3.4808345652173913,3.532359608695652,3.577599391304348,3.6174833913043476,3.652803173913043,3.6842282173913046,3.712321652173913,3.737556304347826,3.8953667391304347
2005-10-01,2.0391701363636363,2.052337090909091,2.089900363636364,2.1960540909090907,2.324207045454546,2.4590863636363633,2.5916510454545456,2.7168753636363636,2.8322755454545456,2.9369386363636365,3.030888,3.1146751818181815,3.1891193636363635,3.2551470000000005,3.313695909090909,3.3656601818181815,3.411861409090909,3.4530380909090908,3.489842409090909,3.5228442727272724,3.552537772727273,3.5793500454545453,3.7489632272727276
2005-11-01,2.0613731428571427,2.1493600952380953,2.2803840952380954,2.451511047619048,2.5814624285714287,2.7020353809523807,2.818145761904762,2.9280111904761905,3.029418857142857,3.1211815238095233,3.2031190952380952,3.275714,3.339796,3.396321714285714,3.4462461428571425,3.490455380952381,3.5297383333333334,3.5647803333333337,3.5961683333333334,3.6244009523809524,3.6498996666666663,3.673021285714286,3.822179523809524
2005-12-01,2.2266986818181818,2.3603963636363634,2.5350203636363635,2.7145135,2.8326897272727276,2.9453421363636365,3.057067772727273,3.1630288636363635,3.259314318181818,3.3443387272727274,3.4181889090909094,3.4818295454545454,3.5365575909090907,3.5837,3.6244720909090913,3.659923727272727,3.6909359545454548,3.7182355,3.7424160909090904,3.7639627727272726,3.7832712272727274,3.800665772727273,3.910972909090909
2006-01-01,2.336495333333333,2.4553473333333335,2.6144562857142857,2.7730816666666667,2.861506142857143,2.9396128095238097,3.0192139047619047,3.0988728095238094,3.1751652380952384,3.245652333333333,3.3092034285714287,3.365643476190476,3.41535719047619,3.4589944761904765,3.4972897142857144,3.5309625238095235,3.560669285714286,3.586985761904762,3.6104056666666664,3.6313467142857143,3.6501599999999996,3.6671393809523813,3.775166
2006-02-01,2.3752251363636363,2.4954095,2.659594909090909,2.824753818181818,2.9092958636363635,2.9763773636363635,3.0421786818181817,3.1080259545454543,3.1717900454545456,3.231438545454546,3.2858097272727274,3.334526636363636,3.3777307727272725,3.4158460909090906,3.4494174090909087,3.479011,3.5051633636363637,3.528356454545454,3.5490104545454546,3.5674854545454546,3.584086090909091,3.5990695454545456,3.694379681818182
2006-03-01,2.4442709000000002,2.5611055499999997,2.7319227,2.9278901999999998,3.03883195,3.1211636,3.1935427499999998,3.2608027,3.3233930000000003,3.3808257499999996,3.4327532499999998,3.47917255,3.52036405,3.5567743999999997,3.5889216,3.61732865,3.6424878,3.6648425500000004,3.68478135,3.70263865,3.7187005999999996,3.7332086,3.8256317
2006-04-01,2.548364695652174,2.7004185652173915,2.9171727826086955,3.1482149565217394,3.2612549130434787,3.335395652173913,3.3974763043478258,3.4549895217391304,3.5090490869565216,3.559176086956522,3.6048566086956524,3.6459064782608697,3.6824503043478263,3.714810826086957,3.743407304347826,3.7686848260869565,3.7910717826086953,3.8109596086956525,3.828693434782609,3.844571782608696,3.858849739130435,3.871743695652174,3.9538404782608696
