Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",15/04/2026
17/08/2026,0,"2,310 %",15/04/2026
15/02/2027,0,"2,430 %",20/04/2026
20/09/2027,0,"2,460 %",15/04/2026
15/04/2030,0,"2,800 %",15/04/2026
20/10/2031,0,"2,910 %",20/04/2026
18/06/2035,0,"3,140 %",15/04/2026
18/07/2039,0,"3,480 %",15/04/2026
14/08/2045,0,"3,700 %",15/04/2026
19/04/2055,0,"4,000 %",15/04/2026
Total,0,,
