Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",18/02/2026
17/08/2026,0,"2,280 %",18/02/2026
15/02/2027,0,"2,320 %",23/02/2026
15/03/2027,0,"2,320 %",18/02/2026
16/10/2028,0,"2,610 %",23/02/2026
15/04/2030,0,"2,700 %",18/02/2026
14/04/2031,0,"2,790 %",18/02/2026
18/06/2035,0,"2,980 %",18/02/2026
18/07/2039,0,"3,260 %",18/02/2026
14/08/2045,0,"3,590 %",18/02/2026
19/04/2055,0,"4,000 %",18/02/2026
Total,0,,
