Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
16/03/2026,0,"2,260 %",09/02/2026
18/05/2026,0,"2,320 %",09/02/2026
14/09/2026,0,"2,360 %",09/02/2026
15/03/2027,0,"2,450 %",09/02/2026
15/04/2030,0,"2,850 %",09/02/2026
14/04/2031,0,"2,900 %",09/02/2026
18/06/2035,0,"3,110 %",09/02/2026
18/07/2039,0,"3,350 %",09/02/2026
14/08/2045,0,"3,580 %",09/02/2026
19/04/2055,0,"4,000 %",09/02/2026
Total,0,,
