Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
20/07/2026,0,"2,210 %",03/06/2026
16/11/2026,0,"2,240 %",03/06/2026
15/02/2027,0,"2,270 %",03/06/2026
11/10/2027,0,"2,320 %",08/06/2026
13/11/2028,0,"2,440 %",08/06/2026
20/10/2031,0,"2,910 %",03/06/2026
18/06/2035,0,"3,120 %",03/06/2026
18/07/2039,0,"3,560 %",03/06/2026
14/08/2045,0,"3,670 %",03/06/2026
19/04/2055,0,"4,010 %",03/06/2026
Total,0,,
