Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,250 %",25/02/2026
17/08/2026,0,"2,280 %",25/02/2026
14/09/2026,0,"2,290 %",25/02/2026
15/03/2027,0,"2,330 %",25/02/2026
16/10/2028,0,"2,560 %",25/02/2026
14/04/2031,0,"2,760 %",25/02/2026
14/05/2035,0,"2,920 %",25/02/2026
18/07/2039,0,"3,170 %",25/02/2026
14/08/2045,0,"3,550 %",25/02/2026
19/04/2055,0,"3,960 %",25/02/2026
Total,0,,
