Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
16/03/2026,0,"2,270 %",16/01/2026
18/05/2026,0,"2,300 %",16/01/2026
14/09/2026,0,"2,350 %",16/01/2026
15/03/2027,0,"2,490 %",16/01/2026
15/04/2030,0,"2,790 %",16/01/2026
14/04/2031,0,"2,820 %",16/01/2026
18/06/2035,0,"3,030 %",16/01/2026
18/07/2039,0,"3,310 %",16/01/2026
14/08/2045,0,"3,550 %",16/01/2026
19/04/2055,0,"3,950 %",16/01/2026
Total,0,,
