Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,250 %",06/03/2026
17/08/2026,0,"2,290 %",06/03/2026
14/09/2026,0,"2,300 %",06/03/2026
15/03/2027,0,"2,430 %",06/03/2026
15/04/2030,0,"2,740 %",06/03/2026
14/04/2031,0,"2,820 %",06/03/2026
18/06/2035,0,"3,030 %",06/03/2026
18/07/2039,0,"3,270 %",06/03/2026
14/08/2045,0,"3,620 %",06/03/2026
19/04/2055,0,"4,000 %",06/03/2026
Total,0,,
