Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
20/07/2026,0,"2,210 %",19/06/2026
16/11/2026,0,"2,240 %",19/06/2026
15/02/2027,0,"2,270 %",19/06/2026
20/09/2027,0,"2,360 %",19/06/2026
15/04/2030,0,"2,750 %",19/06/2026
20/10/2031,0,"2,910 %",19/06/2026
18/06/2035,0,"3,190 %",19/06/2026
18/07/2039,0,"3,620 %",19/06/2026
14/08/2045,0,"3,740 %",19/06/2026
19/04/2055,0,"4,100 %",19/06/2026
Total,0,,
