Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
20/07/2026,0,"2,210 %",28/04/2026
17/08/2026,0,"2,260 %",28/04/2026
15/02/2027,0,"2,300 %",28/04/2026
20/09/2027,0,"2,340 %",28/04/2026
15/04/2030,0,"2,720 %",28/04/2026
20/10/2031,0,"2,830 %",28/04/2026
18/06/2035,0,"3,120 %",28/04/2026
18/07/2039,0,"3,440 %",28/04/2026
14/08/2045,0,"3,690 %",28/04/2026
19/04/2055,0,"4,000 %",28/04/2026
Total,0,,
