Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
19/01/2026,0,"2,180 %",07/11/2025
16/03/2026,0,"2,200 %",07/11/2025
14/09/2026,0,"2,210 %",07/11/2025
15/03/2027,0,"2,280 %",07/11/2025
15/04/2030,0,"2,510 %",07/11/2025
14/04/2031,0,"2,550 %",07/11/2025
18/06/2035,0,"2,800 %",07/11/2025
18/07/2039,0,"3,120 %",07/11/2025
14/08/2045,0,"3,380 %",07/11/2025
19/04/2055,0,"3,840 %",07/11/2025
Total,0,,
