Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",11/03/2026
17/08/2026,0,"2,330 %",11/03/2026
15/02/2027,0,"2,390 %",16/03/2026
15/03/2027,0,"2,430 %",11/03/2026
15/04/2030,0,"2,830 %",11/03/2026
20/10/2031,0,"2,920 %",16/03/2026
18/06/2035,0,"3,110 %",11/03/2026
18/07/2039,0,"3,310 %",11/03/2026
14/08/2045,0,"3,630 %",11/03/2026
19/04/2055,0,"4,030 %",11/03/2026
Total,0,,
