Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",06/04/2026
17/08/2026,0,"2,330 %",06/04/2026
15/02/2027,0,"2,450 %",06/04/2026
20/09/2027,0,"2,570 %",06/04/2026
17/07/2028,0,"2,830 %",06/04/2026
14/04/2031,0,"3,020 %",06/04/2026
18/06/2035,0,"3,260 %",06/04/2026
18/07/2039,0,"3,560 %",06/04/2026
14/08/2045,0,"3,750 %",06/04/2026
19/04/2055,0,"4,090 %",06/04/2026
Total,0,,
