Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,260 %",13/03/2026
17/08/2026,0,"2,330 %",13/03/2026
14/09/2026,0,"2,370 %",13/03/2026
15/03/2027,0,"2,440 %",13/03/2026
15/04/2030,0,"2,860 %",13/03/2026
14/04/2031,0,"2,960 %",13/03/2026
18/06/2035,0,"3,150 %",13/03/2026
18/07/2039,0,"3,360 %",13/03/2026
14/08/2045,0,"3,630 %",13/03/2026
19/04/2055,0,"4,050 %",13/03/2026
Total,0,,
