Date,beta0,beta1,beta2
2008-08-11,4.874715928643643,-1.6373615019919545,-1.3667850746010377
2008-08-12,4.878614611511285,-1.6443077296555453,-1.3775046490134004
2008-08-13,4.882150756362092,-1.650639451332707,-1.3848564807911439
2008-08-15,4.885805568490423,-1.6576133126729578,-1.3955966420051886
2008-08-18,4.888792749818399,-1.6633032987977932,-1.3800853176388614
2008-08-19,4.903687763876162,-1.6779094797553882,-1.2766601979337864
2008-08-22,4.911203154401676,-1.691920733553186,-1.2666179636259165
2008-08-25,4.915006921139743,-1.6990855118747636,-1.2467703810403745
2008-08-26,4.9184038048323595,-1.7073819292375008,-1.2466302997011798
2008-08-27,4.922424050773123,-1.7169633057169784,-1.2550518116928238
2008-08-28,4.924952947993166,-1.7226292581607427,-1.2496880668411219
2008-08-29,4.928632338677138,-1.7258427723688907,-1.1959582134576852
2008-09-01,4.929412156175579,-1.729051932236267,-1.1888631291609393
2008-09-02,4.9311194806158225,-1.7347105090582398,-1.1953314235512555
2008-09-03,4.931928380172716,-1.7400592064773714,-1.1935538826481071
2008-09-04,4.933532782030176,-1.7466245291094833,-1.1982127201368926
2008-09-05,4.935984709661393,-1.754117200386818,-1.2039416865679085
2008-09-08,4.939634398789715,-1.7639496473906302,-1.2195815109403871
2008-09-09,4.942472589564457,-1.768359855151114,-1.202357810985183
2008-09-10,4.9447056087584125,-1.7727687329958575,-1.208401827362925
2008-09-11,4.9468169443728955,-1.7769098109561283,-1.2135588287475279
2008-09-12,4.956303596906878,-1.7802204316433787,-1.3192369935189499
2008-09-15,4.965398182642307,-1.781537242040501,-1.3789558941011464
2008-09-16,4.975322603186298,-1.7876257609555437,-1.4284823312576709
2008-09-17,4.983375748455341,-1.7914130276839588,-1.4598945104075556
2008-09-18,4.9874300402335425,-1.7990690016741895,-1.4723046889486735
2008-09-19,4.992238283922586,-1.8072807059658207,-1.456402115339301
2008-09-22,4.994469652646511,-1.8114086506094136,-1.4395981152124455
2008-09-23,4.994909133823792,-1.8127247634000179,-1.4227037340568374
2008-09-24,4.994507799125057,-1.8119562707783305,-1.3943809905443691
2008-09-25,4.9959981867372125,-1.8071313033662166,-1.3975624117026917
2008-09-26,4.996228153033376,-1.8013702326180845,-1.397813868110945
2008-09-29,4.996511486359353,-1.7974686406801057,-1.404655194875108
2008-09-30,4.999642183136663,-1.7838211235709098,-1.3236382849063248
2008-10-03,5.044891322458533,-1.7842471520450867,-1.2524468263245154
2008-10-06,5.078362219018295,-1.78335944483968,-1.2088232127966667
2008-10-07,5.108903518229474,-1.7663317793683497,-1.2192936016295248
2008-10-08,5.123991275114108,-1.7373183389194944,-1.2256750966493097
2008-10-09,5.133985626362282,-1.714670301602997,-1.2598393811874773
2008-10-10,5.14776715680471,-1.6999619293579429,-1.2731415629488723
2008-10-13,5.175123883876662,-1.7009147012122798,-1.2063447374291378
2008-10-14,5.190658783411027,-1.6993485630132195,-1.2049848380725283
2008-10-15,5.2004372283145885,-1.6961214917516443,-1.2388559028375907
2008-10-16,5.211172934557848,-1.7007980531398765,-1.2976842962953292
2008-10-17,5.2209022941574545,-1.7132454147180587,-1.3664682244198494
2008-10-20,5.2275474435825755,-1.715935948135996,-1.3720962401500019
2008-10-21,5.232818159172938,-1.7188873385821222,-1.3854292222979414
2008-10-22,5.236439742472911,-1.7228003697750607,-1.414240832129742
2008-10-23,5.239893394589365,-1.7245379258082274,-1.460423609971887
2008-10-24,5.242194567729251,-1.7267207161072609,-1.4876176824788792
2008-10-27,5.240185912309809,-1.7229439539274598,-1.4165312723053263
2008-10-28,5.237314999113117,-1.7212983494424354,-1.383312510077795
2008-10-29,5.234953007701905,-1.721458039968307,-1.36765030303763
2008-10-30,5.231251716810993,-1.720442729745294,-1.3599962304415918
2008-10-31,5.224135445417803,-1.7197043988926213,-1.3732754392199815
2008-11-03,5.2192602567217214,-1.7185515598655663,-1.371052279296319
2008-11-04,5.2156254888229405,-1.7175038362116637,-1.3602192896020644
2008-11-05,5.212570410098961,-1.7162898257690318,-1.3485529405345136
2008-11-07,5.210431672171286,-1.715988803665375,-1.343488359210384
2008-11-10,5.209828304673534,-1.7184099731012878,-1.3468599596077162
2008-11-11,5.209330589558279,-1.7198017769443066,-1.3441216490931256
2008-11-12,5.2094854420034,-1.7222841538143205,-1.3445342384339358
2008-11-13,5.210176927421329,-1.7253201327732668,-1.3523153915974775
2008-11-14,5.211879994067199,-1.7301637188285044,-1.3630393845549973
2008-11-17,5.213466094861355,-1.7339333532898071,-1.3670130031611132
2008-11-19,5.214654816355646,-1.7366355243748233,-1.3659355605526264
2008-11-20,5.212198116579287,-1.7412983178199024,-1.379175786824486
