Date,rate_unit,beta0,beta1,beta2
2009-12-17,decimal,0.04745868058033535,-0.01487252948826891,0.009063458846528157
2009-12-21,decimal,0.047632195538897325,-0.015005977665222889,0.0087377003481749
2009-12-22,decimal,0.04790552866492673,-0.015160239541163219,0.008025368754003134
2009-12-23,decimal,0.048112111696957206,-0.015307280930939434,0.007571536230282873
2009-12-24,decimal,0.04823531218690255,-0.015398172076592982,0.007296154437450824
2009-12-28,decimal,0.048109591277431724,-0.015262188055815723,0.007427500288589232
2009-12-29,decimal,0.04826087036878572,-0.015461763915327224,0.007349702181727283
2009-12-30,decimal,0.04807882704947422,-0.015275061180634946,0.007849050298792898
2009-12-31,decimal,0.048014758809705564,-0.015277834898304716,0.008103812291405405
2010-01-04,decimal,0.04826295212298469,-0.01559681779568659,0.0076784866182822535
2010-01-05,decimal,0.048419906082951214,-0.015701360355596907,0.00730807997114242
2010-01-06,decimal,0.04858119257689601,-0.015858738227294233,0.006957547222410079
2010-01-07,decimal,0.0484039682482044,-0.015651119608493573,0.007313640915436335
2010-01-08,decimal,0.04841940210715796,-0.015637448722750916,0.007205389361858322
2010-01-12,decimal,0.04846566502714679,-0.015687203469936687,0.007093016531883119
2010-01-13,decimal,0.04848156990164449,-0.015645183333569658,0.006981815182863343
2010-01-14,decimal,0.04806431089004024,-0.01507854584509149,0.007737727411333743
2010-01-15,decimal,0.047877041136215014,-0.014782805633369686,0.007950716002867725
2010-01-18,decimal,0.04774315664864321,-0.014581830383547665,0.008067084220337488
2010-01-19,decimal,0.04775221141590174,-0.01450997869315438,0.00784166366903543
2010-01-20,decimal,0.04807851334765987,-0.014559202427486127,0.006773939151917099
2010-01-21,decimal,0.04833786166876694,-0.014670923279081769,0.006132967209753342
2010-01-22,decimal,0.04849895891652101,-0.014750165426854967,0.005691467084502209
2010-01-25,decimal,0.04846190583342312,-0.014748208314437771,0.005837072867598251
2010-01-26,decimal,0.04858620865983513,-0.014766011920482488,0.005465295185043543
2010-01-27,decimal,0.04856705300498458,-0.014534546748899197,0.005403215559813011
2010-01-28,decimal,0.048501994663209445,-0.014416740573581627,0.005477117160975015
2010-01-29,decimal,0.048152240342496364,-0.014051755881039248,0.006383051175248134
2010-02-01,decimal,0.047855443532438556,-0.013776017877399405,0.007063988966430304
2010-02-02,decimal,0.04758874290079067,-0.013437924980591393,0.007543730930394263
2010-02-03,decimal,0.04826227772649719,-0.013952550353315656,0.005790597273672111
2010-02-04,decimal,0.048675816216753084,-0.014265512279035884,0.0047733924244700646
2010-02-05,decimal,0.04836694544266597,-0.013888335012525788,0.005444000523833817
2010-02-08,decimal,0.04851008695664307,-0.014046612206407955,0.005087491609992391
2010-02-09,decimal,0.048563553186750714,-0.014089157710764093,0.0049569530254411145
2010-02-10,decimal,0.04825098066081555,-0.01353177514526698,0.005382491732688044
2010-02-11,decimal,0.047743798682889346,-0.012825950873750634,0.0060269920937877745
2010-02-12,decimal,0.04780956049357242,-0.012834059692878388,0.005594331251259997
2010-02-15,decimal,0.04788822892507643,-0.012865648495450695,0.005270118866881012
2010-02-16,decimal,0.04724357456735327,-0.012259105320022211,0.007710343358795648
2010-02-17,decimal,0.04661561788530877,-0.011651449213433885,0.009490905948884552
2010-02-18,decimal,0.04623195488178875,-0.011307070612107858,0.010444363113881824
2010-02-19,decimal,0.04577614742316024,-0.010830590725101372,0.010757828538332364
2010-02-22,decimal,0.045458288826088204,-0.010429220918075745,0.010958331784621397
2010-02-23,decimal,0.04541868068613669,-0.010305150223067577,0.010535049202632547
2010-02-24,decimal,0.04541482498675104,-0.010251194709081424,0.010334451152813872
2010-02-25,decimal,0.04549510121751172,-0.010117053791227707,0.008235565158215125
2010-02-26,decimal,0.045654519160651975,-0.010101667650642706,0.007052008338119609
2010-03-01,decimal,0.04593668308469676,-0.010291211453172282,0.00603611980093444
2010-03-02,decimal,0.04603459022317072,-0.010281428514556564,0.0056397055229176546
2010-03-03,decimal,0.0459580000088644,-0.01025447937315372,0.005929740266763782
2010-03-04,decimal,0.045799646881972814,-0.010199663817445224,0.008162581728722902
2010-03-05,decimal,0.04557047168572976,-0.010097691156441584,0.009608541297786386
2010-03-08,decimal,0.04535198210303088,-0.010048415060406459,0.010667813307153287
2010-03-09,decimal,0.04534509686321885,-0.010029236101488972,0.010721246816999114
2010-03-10,decimal,0.04510517456590581,-0.009919158424665982,0.01069167344116856
2010-03-11,decimal,0.04497235465415681,-0.009834445155952136,0.01080164006555815
2010-03-12,decimal,0.04480134551770863,-0.00975457277785831,0.011190807537725944
2010-03-15,decimal,0.04499317343248288,-0.010046935814989421,0.011356975302510846
2010-03-16,decimal,0.04478505676211956,-0.009848886957395216,0.0115280834460951
2010-03-17,decimal,0.04467945744514363,-0.009786023209982408,0.011698813915037054
2010-03-18,decimal,0.04469123804971398,-0.009771103133426785,0.011560799759591426
2010-03-19,decimal,0.04470299337462469,-0.009765371936378093,0.011481355176992485
2010-03-22,decimal,0.04428795119675074,-0.009346257091876144,0.012544053141468581
2010-03-23,decimal,0.04448916895290184,-0.009565735791136433,0.012371776200855798
2010-03-24,decimal,0.044310545279263945,-0.009409041910558757,0.013029804905729777
2010-03-25,decimal,0.0442047096995827,-0.00932507747542493,0.013356041436787373
2010-03-26,decimal,0.04452664094325326,-0.00964188047398506,0.012498497449865718
2010-03-29,decimal,0.04474470162460024,-0.009854513303061283,0.012025398120494421
2010-03-30,decimal,0.044799368245659506,-0.009896094946511108,0.011903792086575968
2010-03-31,decimal,0.04479849260825057,-0.009890402022125617,0.01192728424911415
2010-04-01,decimal,0.0448031771914138,-0.009881785458318356,0.011910730120776867
2010-04-06,decimal,0.044760207829786555,-0.009857510027345933,0.011960247926974837
2010-04-07,decimal,0.044831376053467535,-0.009966617696687689,0.011820328756561294
2010-04-08,decimal,0.044859256240670366,-0.009990339533395667,0.011759460300546996
2010-04-09,decimal,0.04486230439813205,-0.010024334392950085,0.011792504229026895
2010-04-12,decimal,0.04504686452632126,-0.010332394031412038,0.011542521151385115
2010-04-13,decimal,0.045081286891220373,-0.010385450136606163,0.011517496030487517
2010-04-14,decimal,0.045698152854625515,-0.011040764516459049,0.010070129668586541
2010-04-15,decimal,0.046065979031818784,-0.011409123926081587,0.009294879845367846
2010-04-16,decimal,0.045987809287221085,-0.011355090049063687,0.009575058548482578
2010-04-19,decimal,0.04594483977856808,-0.011317013701107558,0.009680609127332294
