Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
16/03/2026,0,"2,220 %",13/01/2026
18/05/2026,0,"2,280 %",13/01/2026
14/09/2026,0,"2,320 %",13/01/2026
15/03/2027,0,"2,470 %",13/01/2026
15/04/2030,0,"2,700 %",13/01/2026
14/04/2031,0,"2,770 %",13/01/2026
18/06/2035,0,"3,000 %",13/01/2026
18/07/2039,0,"3,280 %",13/01/2026
14/08/2045,0,"3,530 %",13/01/2026
19/04/2055,0,"3,910 %",13/01/2026
Total,0,,
