Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
19/01/2026,0,"2,200 %",16/10/2025
16/03/2026,0,"2,210 %",16/10/2025
14/09/2026,0,"2,240 %",16/10/2025
15/03/2027,0,"2,310 %",16/10/2025
15/04/2030,0,"2,560 %",16/10/2025
14/04/2031,0,"2,610 %",16/10/2025
18/06/2035,0,"2,830 %",16/10/2025
16/07/2040,0,"3,180 %",16/10/2025
14/08/2045,0,"3,350 %",16/10/2025
19/04/2055,0,"3,770 %",16/10/2025
Total,0,,
