Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
20/07/2026,0,"2,210 %",21/05/2026
16/11/2026,0,"2,240 %",21/05/2026
15/02/2027,0,"2,270 %",21/05/2026
20/09/2027,0,"2,330 %",21/05/2026
15/04/2030,0,"2,710 %",21/05/2026
20/10/2031,0,"2,890 %",21/05/2026
18/06/2035,0,"3,100 %",21/05/2026
18/07/2039,0,"3,490 %",21/05/2026
14/08/2045,0,"3,620 %",21/05/2026
19/04/2055,0,"4,010 %",21/05/2026
Total,0,,
