Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
18/05/2026,0,"2,270 %",02/04/2026
17/08/2026,0,"2,340 %",02/04/2026
15/02/2027,0,"2,460 %",02/04/2026
20/09/2027,0,"2,590 %",02/04/2026
16/10/2028,0,"2,840 %",02/04/2026
14/04/2031,0,"3,040 %",02/04/2026
18/06/2035,0,"3,280 %",02/04/2026
18/07/2039,0,"3,560 %",02/04/2026
14/08/2045,0,"3,700 %",02/04/2026
19/04/2055,0,"4,060 %",02/04/2026
Total,0,,
