Date,beta0,beta1,beta2
2004-09-06,3.4136302282209474,-1.1911622332346266,7.6127097634892795
2004-09-07,2.602904056487313,-0.41629310905303263,8.881166497657903
2004-09-08,2.0943549177938454,0.08516273669745889,9.671735699398807
2004-09-09,1.7903822635959894,0.3323577258092333,10.080908650972404
2004-09-10,1.5951711348628137,0.47811971070422854,10.330439614325385
2004-09-13,1.4656256328881352,0.6171555313137078,10.522731720688626
2004-09-14,1.3635985720459782,0.7110740328546487,10.665663080953784
2004-09-15,1.2813608643691279,0.7895970390662846,10.77848638303206
2004-09-16,1.2115892141219755,0.8620318315123938,10.868864773625255
2004-09-17,1.15235181560654,0.8967821096872475,10.920028245498848
2004-09-20,1.106927167246212,0.9291275835517104,10.950398146005604
2004-09-21,1.077454029230088,0.9657757444819687,10.979459632270686
2004-09-22,1.042930420991086,0.9921976192244387,10.987056586675475
2004-09-23,1.0061170522379672,0.9775565199975438,10.950189184361877
2004-09-24,1.0056585119682138,1.0097602334357527,10.946757878871857
2004-09-27,0.9912483975612727,1.0151365977977862,10.925059341201958
2004-09-28,0.9820178337603133,1.027042053650563,10.921266075226987
2004-09-29,0.9903544300398504,1.049394957798492,10.933919811728122
2004-09-30,1.0014962460318666,1.0471332394739838,10.954767980643284
2004-10-01,1.0137625236150105,1.040956581008065,10.98516727383483
2004-10-04,1.0142103126552044,1.0564027706759893,11.027044906052934
2004-10-05,0.9935694878610183,1.051537372575552,11.038397892726344
2004-10-06,0.9789061424989994,1.0562499001844223,11.045052811776072
2004-10-07,0.9759054257184286,1.0633842305191716,11.06123105747117
2004-10-08,0.9527550865727494,1.0400991425158197,11.058196474435782
2004-10-11,0.9608474344607657,1.0301634629987564,11.061373970016943
2004-10-12,0.9516305453762457,1.0058699882051336,11.042155500684116
2004-10-13,0.9586167116978349,1.0048907033129935,11.028651241343447
2004-10-14,0.95714524529202,0.9927658536764521,11.009392459643033
2004-10-15,0.9572603769411765,0.9779528949733317,10.993547477392834
2004-10-18,0.9744392438041465,0.962965797195859,10.984446808619891
2004-10-19,0.9961901156850342,0.9548931467318704,10.984411985815301
2004-10-20,0.9962498768935706,0.9259485963893261,10.960322632785148
2004-10-21,1.005045217910953,0.9130348991099002,10.934443031754451
2004-10-22,1.0170554794950988,0.9059207895919781,10.90748501946103
2004-10-25,1.0185296551396212,0.8779604062276054,10.865358125645024
2004-10-26,1.0333921169245721,0.8580645606351789,10.823830112075866
2004-10-27,1.0501713823528058,0.8472761041312672,10.783849081248
2004-10-28,1.0880596133817968,0.8686984498950255,10.779753509780615
2004-10-29,1.1005220977639811,0.8332744683542567,10.731545972628437
2004-11-01,1.128558750472548,0.8139283271548937,10.715423704653421
2004-11-02,1.153193675665276,0.8079080443459309,10.704262186295615
2004-11-03,1.1645532346430552,0.7925922867887212,10.70478675979665
2004-11-04,1.1732895211910779,0.7786658519908448,10.708092320337819
2004-11-05,1.1797799448647752,0.7662361609587363,10.715246450031533
2004-11-08,1.1852316567790269,0.7541800007887791,10.72602216089375
2004-11-09,1.1702283831868014,0.7668142972696544,10.666154491532014
2004-11-10,1.1550681971615009,0.7773273200736837,10.612574224434146
2004-11-11,1.1439658277625733,0.7773450194754163,10.562860297785694
2004-11-12,1.1329089052300578,0.7777244528569869,10.509928911971137
2004-11-16,1.1098772820155514,0.7833450593718199,10.424592418174594
2004-11-17,1.1178171781581034,0.794895931874795,10.363857953047955
2004-11-19,1.1301403707226712,0.8040376002773474,10.312118696365546
2004-11-22,1.1282759111549876,0.7968973282314923,10.25397932512183
2004-11-23,1.132689425498381,0.7925491387428663,10.198058168713644
2004-11-24,1.1416233527921948,0.7788773435060972,10.151944134552563
2004-11-25,1.1485285138498722,0.7602117966313156,10.111683714401403
2004-11-26,1.1543810309332148,0.7513269537293463,10.074816676139179
2004-11-29,1.1820413156870309,0.7562716968352395,10.055814199502608
2004-11-30,1.1871387358429124,0.740136923740684,10.030184818259174
2004-12-01,1.1858075540016346,0.7212508302488122,10.00005349505518
2004-12-02,1.204026380934162,0.7295153410119691,9.976236089322319
2004-12-03,1.207557069580202,0.7129473849233928,9.943013194763797
2004-12-06,1.19741551710969,0.6836405334428823,9.89966825176602
2004-12-07,1.1997692580134702,0.6611167055143613,9.848287735017662
