Date,3M_x,6M_x,1Y_x,2Y_x,3Y_x,4Y_x,5Y_x,6Y_x,7Y_x,8Y_x,9Y_x,10Y_x,11Y_x,12Y_x,13Y_x,14Y_x,15Y_x,16Y_x,17Y_x,18Y_x,19Y_x,20Y_x,30Y_x
2004-10-04,2.37380117398044,2.467677246863455,2.6498150371292035,2.9925097042401267,3.308026714544501,3.598176528157963,3.864655380722174,4.109052317959736,4.332855802544575,4.5374599190911935,4.724170201517047,4.894209105575818,5.048721147990175,5.188777732325293,5.315381680534142,5.429471487967737,5.531925318573973,5.6235647560029625,5.705158325391522,5.777424799710645,5.841036303724412,5.896621227823306,6.122989664729566
2004-10-05,2.378333071321697,2.472199666192327,2.654315688213615,2.996956185534851,3.3124059624778823,3.6024767314513775,3.86886588936901,4.1131635582530155,4.3368591977675255,4.5413478155091385,4.727935799331532,4.897846394523082,5.052224847285916,5.19214323467638,5.31860499995536,5.432549211158117,5.5348545596226595,5.626343114209001,5.707783845995535,5.779895937349085,5.843351888429001,5.898780433399492,6.123596702369351
2004-10-06,2.3721529116207667,2.4661378106238563,2.6484800833564863,2.9915334403777156,3.307346472672834,3.5977345681891917,3.8643985558162965,4.108931761419652,4.332826634848832,4.537480973805636,4.724203768903999,4.894220692792164,5.04867925483393,5.188653641554453,5.315149261841739,5.429107014753606,5.531407296706811,5.622873763816106,5.704276864202666,5.776337154199677,5.8397284115447725,5.8950805578610375,6.118696601303093
2004-10-07,2.3697650727447463,2.4638310469937035,2.646327410085085,2.9896581334075103,3.305710037345982,3.5963014372888753,3.8631358934544733,4.107809279423538,4.3318164208691625,4.536557330417381,4.723343063014917,4.893401214716573,5.047881086428547,5.187858532850167,5.314340515640013,5.4282693786888565,5.530526862306836,5.6219378721214,5.703274017532583,5.77525693367878,5.838561400026581,5.8938182679088,6.116176405966386
2004-10-08,2.3697268491880594,2.4639026272534763,2.6466076809438874,2.9903140489550863,3.306689458638093,3.5975561905004327,3.8646215042505947,4.109484724259851,4.333643894169022,4.538502026638104,4.725372972675776,4.8954869335180975,5.049995636646195,5.189977196235551,5.316440677110024,5.430330380127301,5.532529865844733,5.623865732301172,5.7051111617979835,5.776989250666859,5.8401761351703,5.895303925889259,6.115958047935161
2004-10-11,2.369516791773005,2.4638864100725058,2.6469620673557586,2.9913442875897176,3.308313776794616,3.5996988828829024,3.8672125306718197,4.112459332839871,4.33694226844909,4.542068955127601,4.729157539440085,4.899442228500744,5.054078484498458,5.1941479025019985,5.320662790688965,5.434570470991456,5.536757317069722,5.628052545507885,5.709231775169853,5.78102036875463,5.844096569745358,5.899094447152068,6.117733982840848
2004-10-12,2.359325691817022,2.453857995245123,2.637247231454654,2.982211392786495,3.2997060796610977,3.591563653112031,3.8595007905548697,4.105125613058401,4.329944379178785,4.535367771512138,4.722716800550458,4.893228348949289,5.048060377927434,5.188296816214081,5.314952150731661,5.428975737049412,5.531255846558297,5.622623466298389,5.703855866411644,5.775679949291931,5.838775393657368,5.893777605973763,6.1118763027486125
2004-10-13,2.360350086883361,2.4550493575613723,2.6387597833895278,2.984317478308267,3.302344452901982,3.594677460116301,3.8630372823782713,4.109035876898236,4.334183086423805,4.539892941669021,4.727489580067215,4.898212804015662,5.0532233003884635,5.193607541785709,5.320382388756779,5.434499411079279,5.536848945087939,5.628263903025677,5.70952334942829,5.78135585865088,5.84444266679508,5.899420630497876,6.116673156972013
2004-10-14,2.365210460932695,2.4599488721118203,2.6437297953207066,2.989398850041675,3.3075003912836447,3.599874238383786,3.868244027349401,4.114224369979547,4.339327577569631,4.544969975475797,4.7324778332379625,4.903092933476971,5.057977801386684,5.198220615330798,5.324839817821396,5.438788444997484,5.54095819163236,5.632183227674396,5.71324378136312,5.784869503057225,5.847742623060375,5.902500915930735,6.117384501375302
2004-10-15,2.365963851875292,2.460704298288073,2.6444847620588163,2.9901357157891866,3.3081979449971493,3.600513180420721,3.8688068332046024,4.114695162991649,4.339692010028576,4.54521511759801,4.732592069508945,4.90306586589214,5.05780015915054,5.197884170601888,5.324337307116293,5.438113495891132,5.540105254414825,5.631147511645312,5.712021195465071,5.783456600568058,5.84613655008199,5.900699363428398,6.113592777178583
2004-10-18,2.3615153099692803,2.4562899329793466,2.6401344376140434,2.985897015496345,3.3040503629573976,3.5964378332235065,3.8647863494988832,4.110713580155342,4.33573467749264,4.54126860640885,4.728644087738434,4.899105179528635,5.053816518126834,5.19386823963729,5.320280601069922,5.434008319342233,5.535944645203472,5.626925188123354,5.707731507222674,5.779094482415705,5.841697479081481,5.896179318779172,6.108128516707254
2004-10-19,2.360898531920853,2.4557007600666507,2.6395963343674453,2.9854452656583934,3.3036653279035435,3.596101464063246,3.864482077926838,4.110426216350769,4.335450314625626,4.5409745313386605,4.72832869751506,4.898757903332569,5.053427744304663,5.1934292475118236,5.319783497223478,5.4334459780903215,5.535310652993667,5.626213791610549,5.70693756478737,5.778213418906485,5.840725243576386,5.895112345173506,6.106001329604211
2004-10-20,2.355309531253714,2.45028279624601,2.634507787636111,2.9809670294559965,3.2997365297401524,3.5926655609885882,3.8614865747438927,4.107822401501587,4.333193012662061,4.539021870956844,4.72664189419463,4.89730105568004,5.05216764325521,5.192335197595321,5.318827149149036,5.432601171949101,5.534553271422487,5.62552162229896,5.706290171748617,5.7775920219682,5.840112605580161,5.894492666403767,6.104695399923186
2004-10-21,2.3522770935190023,2.447393706772808,2.631894133251876,2.978861098089827,3.298084244980536,3.5914167527222594,3.8605947231453,4.10724439714137,4.332888931740261,4.53895476472718,4.726777591703114,4.897607978994681,5.052616634413823,5.1928993565456585,5.319481681999811,5.433323248892144,5.535321893725387,5.626317497804347,5.707095598350742,5.77839077856991,5.840889850063871,5.895234840178591,6.1045665330290415
2004-10-22,2.355659767791789,2.4508109707495196,2.6353750090532433,2.982447979212196,3.301750749338748,3.5951386512976415,3.86434979170754,4.111012277560943,4.336651002289746,4.542694018806919,4.730478524461471,4.901256481345913,5.0561998939872455,5.196405765128647,5.322900749064256,5.436645520819377,5.538538878368485,5.629421594049093,5.710080030357581,5.781249534398959,5.843617624403582,5.897826980916069,6.1056585271758745
2004-10-25,2.354630163998559,2.4498389809756476,2.634512083415486,2.9817796305519213,3.3012475819511007,3.594773535032015,3.864097709367625,4.110850182059125,4.336557682948373,4.542649976236253,4.730465853479113,4.901258761435396,5.056202086824352,5.196394118733016,5.322862708161058,5.436569643021443,5.53841475581324,5.62923978014727,5.709831971331773,5.780927505310047,5.843214669381666,5.897336857330105,6.104077097987451
2004-10-26,2.3519635997628305,2.4472425668036237,2.632049688950667,2.979561243245234,3.2992431390625954,3.592955212216811,3.862439772040455,4.10932884618604,4.3351509846814,4.541337649842493,4.729229217049362,4.900080609888859,5.055066591755662,5.195286734675546,5.321770084866677,5.435479543381369,5.537315979067715,5.628122090053399,5.7086860289792245,5.779744806293386,5.8419874850560145,5.896058179893687,6.102023926769948
2004-10-27,2.3544674877329963,2.4497843931518766,2.6346619304671486,2.9822934882023238,3.3020694686514407,3.595851795205586,3.865384721716793,4.112302086528345,4.338134125180999,4.544313868434186,4.732183150641371,4.902998252014567,5.057935196898997,5.198094728849591,5.324506982051018,5.438135867448141,5.539883190849196,5.63059251922551,5.711052810455501,5.782001820842923,5.844129303876695,5.898080012888711,6.102692299514226
2004-10-28,2.3520972870007038,2.447537730171244,2.6326522544212474,2.980719147843953,3.3008820670497587,3.5950064647331286,3.864839891781694,4.112019265964926,4.338077698393182,4.544450904441474,4.732483224228999,4.903433276238224,5.058479266240319,5.1987239723616465,5.325199425873442,5.4388713061095455,5.540643066810146,5.631359810148864,5.711811923722386,5.782738494862158,5.8448305157632685,5.898733892112954,6.102421971954439
2004-10-29,2.3503963860880286,2.445946777624993,2.631271811411647,2.9797237875352502,3.300226805789001,3.5946496333829825,3.8647429166080776,4.1121464633874245,4.338396082740504,4.544930007906566,4.733094928267713,4.904151653701598,5.059280433574037,5.199585951246971,5.326102013722294,5.439795954862363,5.541572769518991,5.632278994859985,5.712706354202273,5.783595177739162,5.845637613683138,5.8994806425313655,6.10216134923553
2004-11-01,2.338552072688085,2.434073617264691,2.619343526596464,2.967695086423877,3.288109989176387,3.5824560871830124,3.852483172575875,4.0998302559913435,4.326032402422391,4.532527150954277,4.720660543510151,4.891692786223716,5.046803565637091,5.187097040588008,5.313606529396177,5.427298910779594,5.529078755823219,5.619792207280213,5.700230621506518,5.771133987408475,5.833194135917623,5.887057752692921,6.090050991223719
2004-11-02,2.32981974659532,2.4254068774635194,2.6108053260725943,2.9594037749899464,3.280052609970367,3.574620400716382,3.8448576160562644,4.092403904981268,4.318794934698894,4.525468812442153,4.713772116168834,4.884965557774872,5.040229301026542,5.18066795508178,5.307315263216271,5.421138505190607,5.5230426305860485,5.613874139393987,5.694424725164428,5.765434695097542,5.827596180596453,5.881556150985349,6.085290991361594
2004-11-03,2.342018745221315,2.4376758285315296,2.6232066647333947,2.97204116743206,3.292890209199235,3.5876251246380244,3.8579989611849346,4.105653772057118,4.332127465473845,4.5388602369377,4.727200609752244,4.898411107440399,5.05367358030598,5.1940942070440945,5.320708191049308,5.434484169889097,5.5363283552994575,5.627088420015314,5.707557146766887,5.778475853850375,5.840537610813883,5.894390256984131,6.0967849885602545
2004-11-04,2.3303810837163272,2.426227841550841,2.6121279739684544,2.9616623597678586,3.2831624114680897,3.5785025734455838,3.849438811298987,4.097615916427589,4.324574366183678,4.531756766426279,4.720513901692482,4.892110416687678,5.047730151372039,5.18848115058173,5.315400367864608,5.4294580820269,5.531562043775014,5.6225613687907225,5.703250192595013,5.774371101631581,5.836618354132227,5.890640903509702,6.094077226049566
2004-11-05,2.3441767765393045,2.4400654166773723,2.6260419932876755,2.9757013802593044,3.2972917802222583,3.5926904904580756,3.863656132357933,4.11183596877176,4.338772776129294,4.545911298210006,4.734604306824578,4.906118293152879,5.061638812056737,5.202275500344463,5.3290667887029795,5.442984325827947,5.544937132167871,5.635775499650301,5.716294652773457,5.787238185520576,5.849301287683984,5.903133773367565,6.104491620193789
2004-11-08,2.356202697193918,2.452019182116082,2.637850347479106,2.9872149635144933,3.3085061448041255,3.603602097293468,3.8742622744551483,4.122134700064618,4.348762845389067,4.555592087689432,4.74397577531959,4.9151809231878225,5.070393560917681,5.210723754702882,5.337210322588646,5.450825261725395,5.552477905025339,5.643018823603685,5.7232434904006,5.793895719453163,5.85567089441553,5.909218999106526,6.107951593254979
2004-11-09,2.3538468667393473,2.449697668714766,2.635592168861839,2.9850632541361337,3.3064357801762014,3.60158999373102,3.8722872487770945,4.120177338360275,4.346805380282396,4.553618283567587,4.741970821025295,4.913131331705953,5.068287075615458,5.208549261710308,5.334957768931405,5.448485578846418,5.5500429373537985,5.640481261851341,5.720596809285268,5.791134119567743,5.852789247978531,5.906212799346448,6.1035586203342405
2004-11-10,2.3528107648905823,2.448702980122183,2.6346747033035793,2.9842788588976656,3.305757838870631,3.6009940165639605,3.87175072726192,4.119679609390778,4.346327498977331,4.553142904337645,4.741482086346877,4.912614768117901,5.0677294964847555,5.207938676340761,5.334283297615644,5.447737373486266,5.549212107297237,5.6395598046160895,5.71957754585944,5.790010633997231,5.851555830968806,5.90486439562334,6.100894973812982
2004-11-11,2.332579915668099,2.4286446982004697,2.614953416139231,2.9652001587269927,3.2872819680606225,3.5830836194032436,3.8543707061723103,4.102796989708138,4.32991130179234,4.537164026917281,4.725913189685883,4.897430171196256,5.052905076832322,5.193451776533999,5.320112637353508,5.433862966913391,5.535615185262208,5.626222741571141,5.706483791125356,5.777144647133653,5.838903021005552,5.8924110639228875,6.089844724987532
2004-11-12,2.3180542298050755,2.41419171784037,2.600644341167269,2.9511729586062354,3.2735288920812144,3.569597111775268,3.8411434038330943,4.089821719891863,4.317181079391496,4.524672051663083,4.713652843172492,4.885395013771568,5.04108884437615,5.181848377142656,5.308716147948153,5.422667629787939,5.524615404585187,5.615413079854558,5.6958589656724,5.766699526475947,5.828632621339611,5.88231054555449,6.081206048223692
2004-11-16,2.3146789612364693,2.410851110640332,2.597372580200631,2.9480369750772146,3.2705261196659396,3.5667249746044027,3.8383993227692446,4.087203118211061,4.314685387913456,4.5222967133718805,4.711395317366446,4.88325277977843,5.039059404867222,5.179929261077093,5.306904913176556,5.420961865342297,5.523012732680317,5.613911157624424,5.694455486663034,5.765392221915153,5.82741926120217,5.881188939440264,6.080890554766434
2004-11-17,2.3243036331057296,2.4205449721002372,2.6071991660305733,2.9581073524737467,3.2808131618795167,3.5772035334575953,3.849046098433632,4.097996537202857,4.3256054888001305,4.533325039713038,4.7225148174412865,4.894447712679523,5.050315252565925,5.191232646090169,5.31824352148613,5.432324374242623,5.534388743244835,5.625291131505329,5.705830686953283,5.7767546578193505,5.838761636278387,5.892504603189436,6.0916865525484996
2004-11-19,2.3203490705268197,2.4166737321674776,2.60348951881917,2.9547014728489116,3.2776866029244736,3.574333484649144,3.846411282153163,4.095577111629867,4.323382956799834,4.531282163353105,4.720635537794808,4.892717074591972,5.048719334083416,5.189758492264561,5.316879082289762,5.431058446341619,5.533210915395106,5.624191733349695,5.70480074101155,5.775785834475783,5.837846211582889,5.89163541929988,6.090986891397275
2004-11-22,2.318557157395032,2.414948044815821,2.6018919398757236,2.9533434361438737,3.2765471465836136,3.5733930864310746,3.84565176726132,4.094981566252072,4.322935647025182,4.530968459137144,4.720441841663915,4.8926307547965795,5.0487286619273375,5.189852583354229,5.317047841462734,5.431292516048333,5.533501627321577,5.6245310630817835,5.705181265553515,5.776200692447269,5.838289065929167,5.89210042236024,6.091438496690211
2004-11-23,2.316861711223784,2.4133149457622958,2.600379377306484,2.9520559870569634,3.275464754157892,3.572497078452489,3.8449247672410016,4.094407410074508,4.322499304787977,4.530655961864388,4.720240212594475,4.892527944966751,5.048713489784307,5.1899146781528165,5.3171775902129275,5.4314810137952305,5.5337406305526535,5.624812946068868,5.705498979448581,5.776547726962167,5.838659413439756,5.892488544285127,6.091782792707843
2004-11-24,2.3128302015162974,2.4093288719983965,2.596481643530163,2.948325191247122,3.271888609871455,3.569064096749854,3.841624207029653,4.091229231486419,4.3194341254073345,4.527695015633219,4.717375311234084,4.88975144176266,5.0460182455915215,5.187294029486892,5.314625319300348,5.428991320464302,5.531308105853194,5.622432547515756,5.703166007790529,5.774257804383022,5.836408463105243,5.890272771153168,6.089760510879088
2004-11-25,2.3335589443190896,2.4297195686691047,2.6162132383723233,2.9668040602215666,3.289197524214069,3.585280678661801,3.856821243066526,4.105474967070318,4.3327925415924184,4.5402260891878035,4.729135259038935,4.900792950465404,5.056390687401033,5.197043664938678,5.3237954877743725,5.437622619189963,5.539438558092315,5.630097760573145,5.710399321462832,5.781090430420116,5.842869616224065,5.89638979211159,6.093601998379511
2004-11-26,2.325292721596907,2.4213637710028806,2.6076860350684092,2.957963688904085,3.280081084507261,3.5759225288699907,3.847253181613751,4.09572640245293,4.322890651555705,4.53019596979425,4.719000064254919,4.890574022854784,5.046107680478077,5.186714657698954,5.313437091890443,5.427250079328868,5.5290658457838155,5.6197376620313495,5.700063519739117,5.770789582242001,5.832613423852911,5.886187070531499,6.0842636586101255
2004-11-29,2.32014910792457,2.4161578182443857,2.602362150749211,2.95242971694259,3.274369192533369,3.570062400372259,3.8412721833972077,4.089649741388152,4.316741521286264,4.523995688028671,4.712768201230849,4.884328521526989,5.0398649689479145,5.180489754371179,5.307243703813252,5.421100694145019,5.522971817694302,5.613709292148284,5.6941101311812945,5.764919590304721,5.826834401563159,5.880505809880333,6.079798140274428
2004-11-30,2.3147239410075806,2.4106592292716953,2.596724952001739,2.946546749666191,3.268279691869773,3.563802553247368,3.834875334499544,4.083146585958112,4.310160285538451,4.5173622979790915,4.706106440653341,4.877660179718715,5.033209978941948,5.173866322194897,5.300668429354409,5.414588684152723,5.516536791409569,5.607363680028353,5.687865167153169,5.758785397956508,5.820820074656479,5.874619487543339,6.075474171180958
2004-12-01,2.3316377510782784,2.427501003787047,2.6134273270343478,2.9629882639253156,3.284482900385351,3.5797884674336142,3.850663520835914,4.0987552585453,4.325606392903744,4.53266160448271,4.721273602826141,4.892708817841544,5.048152744158182,5.188714959429999,5.315433836299709,5.429280966555038,5.531165314893584,5.621937118664924,5.702391548973728,5.77327214760159,5.835274053334953,5.889047030468182,6.089892510704497
2004-12-02,2.378999032354058,2.4744214494533945,2.6594830809833447,3.007380391938744,3.327295122535568,3.6210999878457883,3.890549279242676,4.137286167579922,4.362849561949087,4.568680550846027,4.7561284509653765,4.926456487326944,5.080847127013592,5.220407087461076,5.346172038981319,5.459111020017101,5.560130582513633,5.6500786837463295,5.729748339961026,5.799881056258355,5.861170046285216,5.914263254479316,6.1097981552664855
2004-12-03,2.3810457933326763,2.4761974365494996,2.660731486338256,3.007627433936737,3.3266087695253885,3.6195439323092917,3.8881831996454514,4.134165974387884,4.359027628761871,4.564205931541194,4.751047083693922,4.9208113861503735,5.074678561925514,5.21375275349182,5.339067215042273,5.4515887181021565,5.552221687838147,5.6418120863692724,5.721151058403283,5.790978353599425,5.851985539191643,5.904819015591032,6.098692675868633
2004-12-06,2.3825274846049354,2.4773770544085534,2.6613250954521903,3.0071187424075796,3.3250855674026436,3.6170881532710073,3.884871290741829,4.130069243004626,4.354212568188632,4.558734526446898,4.744977096732152,4.91419662684415,5.067569138911382,5.206195311137883,5.331105155393512,5.443262409048704,5.54356865834801,5.632867209576105,5.7119467232919,5.781544625986834,5.842350312659043,5.8950081529825455,6.088186115136704
2004-12-07,2.416554926013519,2.510995530196851,2.694143782855083,3.0384079219745947,3.3549340914162986,3.645579669142386,3.9120845469416157,4.15607837698141,4.379087377336086,4.582540723118839,4.767776548245551,4.936047581354756,5.08852643799443,5.226310589857297,5.350427030596782,5.461836656581193,5.561438379839511,5.650072989413984,5.728526776358963,5.797534936707926,5.85778476586837,5.909918657093487,6.099252041304743
2004-12-08,2.4228680849982953,2.5169927555874643,2.699525393232995,3.0426209118117913,3.3580575631902807,3.6476877546401614,3.913246711473623,4.156359705206823,4.378548841803455,4.581239436560017,4.765766000598812,4.9333778624346145,5.085244446670813,5.222460230555097,5.346049397878295,5.4569702085283005,5.5561191009095685,5.644334543403,5.72240065006773,5.791050574871088,5.85096969787284,5.902798615981099,6.0901741895372705
2004-12-09,2.41788753035774,2.5118983308352902,2.6942101935914327,3.0368909281955903,3.351946487748072,3.64122701754339,3.9064656241796336,4.149285594878685,4.371207177425001,4.573653947252045,4.757958786611833,4.925369499264793,5.0770540827187505,5.21410567872172,5.337547221468254,5.448335801808878,5.547366764652005,5.6354775557133605,5.713451332795822,5.782020355868436,5.841869169354308,5.893637589229289,6.080808829283517
2004-12-10,2.4204784993717645,2.5143726623124496,2.696457670176304,3.03870940242709,3.3533671284331135,3.6422789799568522,3.9071761751263923,4.149680230126487,4.371309731969064,4.573486698844601,4.757542552963778,4.924723729302183,5.076196942253844,5.213054130876657,5.336317102169142,5.446941890648916,5.545822851404336,5.6337965027574315,5.71164513370516,5.780100190392814,5.839845455015251,5.891520029734666,6.078158628409411
2004-12-13,2.436143842327581,2.529789231068603,2.7113888561125625,3.052716727479716,3.366509924310617,3.654612932643188,3.918753545251867,4.160550060122738,4.381518040797204,4.58307666503863,4.76655468668719,4.933196034074103,5.084165066961945,5.2205515126573365,5.34337510070085,5.4535899143719915,5.552088476150125,5.639705583240675,5.717221908306579,5.785367379633374,5.844824354099636,5.896230595518981,6.081041620841432
