,beta0,beta1,beta2
0,4.857951891254025,-2.5755517436809163,1.6496204284653802
1,4.857951891254025,-2.5755517436809163,1.6496204284653802
2,4.857951891254025,-2.5755517436809163,1.6496204284653802
3,4.857951891254025,-2.5755517436809163,1.6496204284653802
4,4.857951891254025,-2.5755517436809163,1.6496204284653802
5,4.857951891254025,-2.5755517436809163,1.6496204284653802
