Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
20/07/2026,0,"2,210 %",06/05/2026
17/08/2026,0,"2,260 %",06/05/2026
15/02/2027,0,"2,300 %",06/05/2026
11/10/2027,0,"2,350 %",11/05/2026
13/11/2028,0,"2,460 %",11/05/2026
20/10/2031,0,"2,830 %",06/05/2026
18/06/2035,0,"3,080 %",06/05/2026
18/07/2039,0,"3,420 %",06/05/2026
14/08/2045,0,"3,680 %",06/05/2026
19/04/2055,0,"4,010 %",06/05/2026
Total,0,,
