Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
20/07/2026,0,"2,210 %",18/06/2026
16/11/2026,0,"2,260 %",18/06/2026
15/02/2027,0,"2,310 %",18/06/2026
11/10/2027,0,"2,270 %",22/06/2026
13/11/2028,0,"2,420 %",22/06/2026
20/10/2031,0,"2,950 %",18/06/2026
18/06/2035,0,"3,240 %",18/06/2026
18/07/2039,0,"3,650 %",18/06/2026
14/08/2045,0,"3,720 %",18/06/2026
19/04/2055,0,"4,100 %",18/06/2026
Total,0,,
