Date d'échéance,Transaction,Taux moyen pondéré,Date de la valeur
17/11/2025,0,"2,160 %",09/10/2025
19/01/2026,0,"2,200 %",09/10/2025
14/09/2026,0,"2,210 %",09/10/2025
15/03/2027,0,"2,280 %",09/10/2025
15/04/2030,0,"2,460 %",09/10/2025
14/10/2030,0,"2,490 %",09/10/2025
18/06/2035,0,"2,780 %",09/10/2025
18/07/2039,0,"3,060 %",09/10/2025
14/08/2045,0,"3,300 %",09/10/2025
19/04/2055,0,"3,740 %",09/10/2025
Total,0,,
